,Longitude,Latitude,Solar Energy Potential,Wind Power Density,Port Code,Port Long.,Port Lat.,Gen-Port Direct Dist.,Gen-Port Driving Dist.,Country,ISO_A3,Continent,H2_Region,Is_Offshore,Offshore_Zone,Shipping Dist.,NH3 Cost,LOHC Cost,H2 Liq Cost,H2 Gas Cost,Transport Cost per kg H2,Cheapest Medium,Direct Dist.,Driving Dist.,Yearly Transport Cost,Solar Array Size,Solar CapEx,Yearly Cost Solar,Elec Cost Solar,Wind Turbine Power,No. of Turbines,Wind CapEx,Yearly Cost Wind,Elec Cost Wind,Cheaper source,Yearly Cost Electrolyser,Yearly gen. cost,Gen. cost per kg H2,Total Yearly Cost,Total Cost per kg H2,country_cap_kt,within_cap,cap_rank,Year
0,-159.0,56.0,1063.974986076355,472.33026,4944,-152.4157358174603,57.783555,447.5045175597334,491.8272,United States of America,USA,North America,North America,,,3050.3732352301477,1.9270563459996723,2.220125387760187,2.9479935234286145,,1.9270563459996723,NH3,8445.575087233432,,4200982834.2792854,102175085.84303175,54829678518.914406,6515050967.380611,59.929601300053065,1.4838692748841569,12210.390023033646,26355853484.031704,3056872436.889361,28.119065727210387,Wind,1453181978.7285473,4510054415.6179085,2.06883230074216,8711037249.897194,3.9958886467418324,2600.4524620114535,True,274.0,2033
1,-159.0,59.0,1079.3050062656405,369.35553,4944,-152.4157358174603,57.783555,408.0202428992612,,United States of America,USA,North America,North America,,,3050.3732352301477,1.907664703634985,2.204331677895998,2.932199813564426,,1.907664703634985,NH3,8111.990885428323,,4158709053.9242673,100723831.45273186,54050899514.10349,6422513767.715675,59.078385015006454,1.1603646196107644,15614.594139908742,33703751852.94938,3666648391.549998,33.72817454740794,Wind,1453181978.7285473,5119830370.278545,2.3485460414121766,9278539424.202812,4.256210745047161,2600.4524620114535,True,770.0,2033
2,-135.0,57.0,917.9750382900238,958.34094,3146,-130.00012658113093,55.90287,331.53387693717167,1852.1911,Ocean / International,CAN,North America,North America,,,1792.3914324406885,1.8895559831286932,2.183024062340875,2.8457445798419387,,1.8895559831286932,NH3,8046.443374642074,,4119232043.2205515,118425590.02442487,63550101043.490395,7551241562.317395,69.46114442018202,2.5132741228718345,7209.1708678511095,15560833910.79325,2161032152.3126802,19.878554432362964,Wind,1453181978.7285473,3614214131.0412273,1.657896390385884,7733446174.261779,3.5474523735145773,2674.8766124132617,True,79.0,2033
3,-128.0,55.0,999.0049958229064,1433.1104,3679,-128.6718224560537,53.977895,121.8188056016047,207.8273,Canada,CAN,North America,North America,,,1754.8585775727283,1.8890602775886791,2.182303692444498,2.8425057236985607,,1.8890602775886791,NH3,8090.788149711213,,4118151405.1433206,108820011.90358552,58395510215.32073,6938755352.865461,63.82710494481735,2.5132741228718345,7209.1708678511095,15560833910.79325,2161032152.3126802,19.878554432362964,Wind,1453181978.7285473,3614214131.0412273,1.657896390385884,7732365536.184547,3.5469566679745634,2674.8766124132617,True,78.0,2033
4,-126.0,55.0,1163.9849603176117,77.40454,3679,-128.6718224560537,53.977895,207.16071533791597,422.9948,Canada,CAN,North America,North America,,,1754.8585775727283,1.8890602775886791,2.182303692444498,2.8425057236985607,,1.8890602775886791,NH3,8037.400982760813,,4118151405.1433206,93396168.54458873,50118694336.75045,5955275625.222912,54.78043005932532,0.24317353421849724,74509.02355702764,160826059151.4994,14216076595.339115,130.76855525386975,Solar,1453181978.7285473,7408457603.951459,3.3983750476841554,11526609009.09478,5.287435325272835,2674.8766124132617,True,3735.0,2033
5,-125.0,49.0,1168.7299644947052,74.20218,149,-125.00189345292245,48.99731080513448,0.3295997986872414,0.0,Canada,CAN,North America,North America,,,1499.124554177466,1.741473759447357,2.0933418818339478,2.734902913534851,,1.741473759447357,NH3,8611.91283695068,,3796412795.5952387,93016983.2551449,49915214130.71229,5931097407.348911,54.55802336372317,0.2331130235683475,77724.62607272303,167766865186.9069,14792069404.964535,136.0669051217952,Solar,1453181978.7285473,7384279386.077458,3.38728412205388,11180692181.672697,5.128757881501237,2674.8766124132617,True,3515.0,2033
6,-125.0,54.0,1163.2550132274628,239.63728,3679,-128.6718224560537,53.977895,240.8319630722674,481.9606,Canada,CAN,North America,North America,,,1754.8585775727283,1.8890602775886791,2.182303692444498,2.8425057236985607,,1.8890602775886791,NH3,8109.86460590045,,4118151405.1433206,93454775.00721727,50150144014.31657,5959012584.070486,54.81480499436898,0.7528427183742403,24066.942732286425,51947957048.39664,5180670099.7349825,47.655113536134145,Wind,1453181978.7285473,6633852078.46353,3.0430514121392336,10752003483.60685,4.932111689727913,2674.8766124132617,True,3034.0,2033
7,-124.0,45.0,1292.099986076355,257.66876,3837,-123.9061330086587,46.18408,131.80625344692854,171.9273,Ocean / International,USA,North America,North America,,,1034.295424098316,1.8703449835920953,2.164307839652474,2.7628312305466753,,1.8703449835920953,NH3,8981.132914578508,,4077352064.2307677,84135699.02381061,45149297320.1577,5364794781.3660145,49.34880999605354,0.8094902834755917,22382.754875992287,48312675268.179955,4878990992.7717,44.88007636583639,Wind,1453181978.7285473,6332172971.500247,2.9046665006881867,10409525035.731014,4.775011484280282,2600.4524620114535,True,2424.0,2033
8,-124.0,52.0,1376.0499930381775,239.30109,2283,-123.90600187203916,49.17560352478176,314.2572302797283,948.8323,Canada,CAN,North America,North America,,,1320.6870372117187,1.8824109204765782,2.1726282926335383,2.7994057097046836,,1.8824109204765782,NH3,8280.466581319677,,4103655806.638941,79002751.41687672,42394830663.041504,5037499580.230157,46.33813962529223,0.7517865463400301,24100.75396765174,52020937842.92665,5186726516.334956,47.710824325498756,Solar,1453181978.7285473,6490681558.958704,2.9773768619076626,10594337365.597645,4.859787782384241,2674.8766124132617,True,2775.0,2033
9,-124.0,54.0,1240.2700006961825,151.76865,4295,-127.11577535720149,50.599415,433.904714189744,1335.193,Canada,CAN,North America,North America,,,2471.2033132929346,1.9166582110123322,2.207518046495644,2.909100577909668,,1.9166582110123322,NH3,8080.975981437131,,4178314900.006884,87651668.97221453,47036053767.31461,5588985671.196253,51.41106103751118,0.4767952758852406,38000.84335125131,82023969565.74759,7676571420.680215,70.61400853134273,Solar,1453181978.7285473,7042167649.9248,3.2303521329930276,11220482549.931684,5.14701034400536,2674.8766124132617,True,3542.0,2033
10,-123.0,38.0,1555.630030632019,1252.9034,25477,-122.36638765475,38.074189145000005,56.2298238976564,85.53439999999999,Ocean / International,USA,North America,North America,,,1167.9531625481063,1.804067565152071,2.168444800431365,2.7809677757927838,,1.804067565152071,NH3,9646.118503624712,,3932867292.0315146,69882769.93664287,37500823004.18934,4455976759.132934,40.988921178694206,2.5132741228718345,7209.1708678511095,15560833910.79325,2161032152.3126802,19.878554432362964,Wind,1453181978.7285473,3614214131.0412273,1.657896390385884,7547081423.072742,3.4619639555379553,2600.4524620114535,True,63.0,2033
11,-123.0,39.0,1774.6299958229065,160.85782,25477,-122.36638765475,38.074189145000005,116.67709047085316,150.1059,United States of America,USA,North America,North America,,,1167.9531625481063,1.855724765152071,2.168444800431365,2.7809677757927838,,1.855724765152071,NH3,9546.154661450337,,4045479988.0315146,61258817.777831934,32872996949.24945,3906082551.642653,35.93064292774895,0.5053497455844693,35853.62958593426,77389256727.67789,7291953084.454078,67.07604333995306,Solar,1453181978.7285473,5359264530.371201,2.4583782249409176,9404744518.402716,4.314102990092989,2600.4524620114535,True,947.0,2033
12,-123.0,44.0,1353.0550062656405,105.11874,3772,-124.19684561280556,43.394895000000005,117.59287355246934,177.7877,United States of America,USA,North America,North America,,,5638.92614879398,1.9149695523784422,2.2220387674823607,3.0322958065256698,,1.9149695523784422,NH3,9046.612002712682,,4174633624.185004,80345392.48868282,43115325074.43367,5123111204.057453,47.12565003899553,0.33024026133861556,54864.97169087916,118424813012.73776,10697347967.785656,98.40104120245705,Solar,1453181978.7285473,6576293182.786,3.0166482489844038,10750926806.971004,4.9316178013628456,2600.4524620114535,True,3032.0,2033
13,-123.0,45.0,1322.7600264549255,112.130135,3674,-122.768689375,45.58885,67.91199946917735,82.4316,United States of America,USA,North America,North America,,,1081.25396111521,1.7997846477159973,2.165819249606618,2.769446991252887,,1.7997846477159973,NH3,8946.800637330327,,3923530532.020874,82185531.28532611,44102789071.333405,5240445072.174806,48.20496192319604,0.3522672083620318,51434.31508649202,111019817541.77498,10082833727.67796,92.74834660540067,Solar,1453181978.7285473,6693627050.903353,3.070471124267593,10617157582.924227,4.87025577198359,2600.4524620114535,True,2808.0,2033
14,-123.0,46.0,1204.1350090503693,161.96089,4038,-122.95979285813186,46.116775,13.347513630298392,29.5285,United States of America,USA,North America,North America,,,1047.5865751402505,1.7567239100321828,2.122482108333961,2.7647325848862288,,1.7567239100321828,NH3,8847.03617557922,,3829658123.870158,90282015.48838337,48447562773.496864,5756706025.6576,52.953860015308486,0.5088151421928646,35609.44061421796,76862180299.42043,7248212886.089419,66.67369304954036,Solar,1453181978.7285473,7209888004.3861475,3.3072880754064897,11039546128.256306,5.064011985438673,2600.4524620114535,True,3399.0,2033
15,-123.0,50.0,1134.4200146198273,100.82697,1934,-123.2597273115,49.1586226685,95.44510763341904,143.7982,Canada,CAN,North America,North America,,,1290.5583910691828,1.8530102374778328,2.1718427482203357,2.795935478152278,,1.8530102374778328,NH3,8448.580144510735,,4039562317.7016754,95830234.07218544,51424874109.15728,6110480397.887345,56.208102719480195,0.31675726823571854,57200.337313328826,123465647421.86139,11115668888.923042,102.24902430262824,Solar,1453181978.7285473,7563662376.615892,3.469569897530226,11603224694.317568,5.322580135008058,2674.8766124132617,True,3767.0,2033
16,-123.0,53.0,1251.584963798523,143.02011,1934,-123.2597273115,49.1586226685,427.73872276738234,718.795,Canada,CAN,North America,North America,,,1290.5583910691828,1.8989711719550628,2.182938237327289,2.8070309672592306,,1.8989711719550628,NH3,8150.568026277415,,4139757154.862037,86859253.4119723,46610823976.08924,5538458404.9872,50.946278960770556,0.4493109268916041,40325.3549048514,87041375710.27318,8092948113.455417,74.44410737686029,Solar,1453181978.7285473,6991640383.715747,3.207174487943003,11131397538.577784,5.106145659898066,2674.8766124132617,True,3476.0,2033
17,-122.0,37.0,1729.369969367981,47.989758,17916,-122.3300105515,37.7191834425,85.00376909053449,116.2179,United States of America,USA,North America,North America,,,1167.689019250411,1.8286090835742568,2.1684371011031356,2.7809339368235637,,1.8286090835742568,NH3,9707.039495857196,,3986367802.1918797,62862046.56191647,33733329173.08208,4008310185.2629366,36.870998015588675,0.15076427118035202,120178.49088301064,259402581872.46118,22396591653.028244,206.01815933079655,Solar,1453181978.7285473,5461492163.991484,2.5052716348584787,9447859966.183363,4.333880718432735,2600.4524620114535,True,1006.0,2033
