corridor,name,subtitle,dest_lat,dest_lon,n_source_isos,n_source_countries,min_total_cost,median_total_cost,p25_total_cost,p75_total_cost,min_gen_cost,median_gen_cost,min_transport_cost,median_transport_cost,best_source_country,dominant_mode,within_cap_points,colour,scenario,year
A,Corridor A,North Africa & Middle East via Italy,41.9,12.5,19,19,2.734506640732681,4.729798375646293,3.8257341732162526,5.295916577750372,1.8351973942543727,3.0068482379119583,0.5999694628032692,1.5671986811187286,MAR,H2 Gas,522,#E63946,Current trajectory,2040
B,Corridor B,"Iberian Gateway (SW Europe, Africa & Americas)",37.26,-6.94,27,27,2.418239252728737,4.919806001589638,4.408742912384466,5.923503678177938,1.7411430535621824,2.682365166474252,0.21629999999999996,2.012462281812983,MAR,NH3,1508,#F4A261,Current trajectory,2040
C,Corridor C,North Sea Hub (Global Seaborne),51.92,4.48,132,131,3.359440341990362,5.273277222321449,4.56611394607704,6.371155000406204,1.5912576559875036,2.88388205579083,1.572397422261285,2.1882726388553237,USA,NH3,5536,#2196F3,Current trajectory,2040
D,Corridor D,"Nordic, Baltic & Atlantic (Offshore Wind)",53.55,9.99,5,3,2.747554297693454,5.019597168916162,4.407321179067616,5.290416081421014,1.6700638625642141,2.6560328552519397,0.8174036413688548,2.2533403064033832,GBR,NH3,216,#4CAF50,Current trajectory,2040
E,Corridor E,"SE Europe, Ukraine & Middle East Gateway",48.21,16.37,16,16,2.9325886886816273,6.0906993475199815,4.889659196576138,7.354944003322281,2.00012833414557,3.079557444259632,0.6493595721292902,2.5440020189507107,TUR,NH3,708,#9C27B0,Current trajectory,2040
EU,EU Domestic,EU Domestic Production,,,27,25,1.666223815186049,3.444917787753001,3.07613834223626,4.040624934733097,1.666223815186049,3.444917787753001,0.0,0.0,-99,Domestic,331,#009688,Current trajectory,2040
