,Longitude,Latitude,Solar Energy Potential,Wind Power Density,Port Code,Port Long.,Port Lat.,Gen-Port Direct Dist.,Gen-Port Driving Dist.,Country,ISO_A3,Continent,H2_Region,Is_Offshore,Offshore_Zone,Shipping Dist.,NH3 Cost,LOHC Cost,H2 Liq Cost,H2 Gas Cost,Transport Cost per kg H2,Cheapest Medium,Direct Dist.,Driving Dist.,Yearly Transport Cost,Solar Array Size,Solar CapEx,Yearly Cost Solar,Elec Cost Solar,Wind Turbine Power,No. of Turbines,Wind CapEx,Yearly Cost Wind,Elec Cost Wind,Cheaper source,Yearly Cost Electrolyser,Yearly gen. cost,Gen. cost per kg H2,Total Yearly Cost,Total Cost per kg H2,country_cap_kt,within_cap,cap_rank,Year
0,-159.0,56.0,1063.974986076355,472.33026,4944,-152.4157358174603,57.783555,447.5045175597334,491.8272,United States of America,USA,North America,North America,,,2827.3686488189364,2.012992833052267,2.7322695225209426,4.477317629656085,,2.012992833052267,NH3,9337.559436742484,,4710403229.342304,109397040.1644022,57531054696.66833,7060823247.992973,60.662227052973,1.4838692748841569,13073.446591715556,28077648055.576054,3365838652.8552833,28.91720432758568,Wind,1778954630.8764746,5144793283.731758,2.198629608432375,9855196513.074062,4.211622441484642,3290.8632826819385,True,301.0,2034
1,-159.0,59.0,1079.3050062656405,369.35553,4944,-152.4157358174603,57.783555,408.0202428992612,,United States of America,USA,North America,North America,,,2827.3686488189364,,,,,,NH3,9027.95638212686,,,107843207.9995993,56713906416.16295,6960534115.34156,59.80060484233701,1.1603646196107644,16718.26716053533,35905575330.84379,4044614975.731803,34.748830749932644,Wind,1778954630.8764746,5823569606.608277,2.488704960089007,,,3290.8632826819385,True,5804.0,2034
2,-135.0,57.0,917.9750382900238,958.34094,3146,-130.00012658113093,55.90287,331.53387693717167,1852.1911,Ocean / International,CAN,North America,North America,,,1569.386846029477,3.0874682734145082,4.616740945949438,8.467048784003747,,3.0874682734145082,NH3,8482.074701911366,,7224675759.789949,126796164.8527314,66681119384.105286,8583085418.075639,73.7405622771205,2.5132741228718345,7718.730534701403,16577403507.848415,2463027707.8579736,21.160810971201464,Wind,1791249571.6417015,4254277279.499675,1.8180672134613995,11478953039.289623,4.905535486875908,3510.2481727568356,True,1608.0,2034
3,-128.0,55.0,999.0049958229064,1433.1104,3679,-128.6718224560537,53.977895,121.8188056016047,207.8273,Canada,CAN,North America,North America,,,1531.853991161517,1.7714108921930833,2.313807645594246,3.530283775929235,,1.7714108921930833,NH3,8350.733385208914,,4145101487.731815,116511643.85803306,61272569582.52157,7886905669.389916,67.7594163822053,2.5132741228718345,7718.730534701403,16577403507.848415,2463027707.8579736,21.160810971201464,Wind,1791249571.6417015,4254277279.499675,1.8180672134613995,8399378767.231489,3.589478105654483,3510.2481727568356,True,104.0,2034
4,-126.0,55.0,1163.9849603176117,77.40454,3679,-128.6718224560537,53.977895,207.16071533791597,422.9948,Canada,CAN,North America,North America,,,1531.853991161517,1.9435448921930834,2.6150421455942454,4.1757862759292355,,1.9435448921930834,NH3,8259.307115676635,,4547895047.731815,99997610.15293004,52587967376.436844,6769037774.469702,58.15538669966728,0.24317353421849724,79775.48122837656,171332622172.7916,16763435951.37785,144.02107546871503,Solar,1791249571.6417015,8560287346.111403,3.658242455603164,13108182393.84322,5.601787347796248,3510.2481727568356,True,2916.0,2034
5,-125.0,49.0,1168.7299644947052,74.20218,149,-125.00189345292245,48.99731080513448,0.3295997986872414,0.0,Canada,CAN,North America,North America,,,1276.1199677662548,1.6008788898841217,2.016631864316788,2.6800046992924615,,1.6008788898841217,NH3,8672.988744787363,,3746056602.3288445,99591623.23354772,52374462005.26761,6741555709.757988,57.919277794108666,0.2331130235683475,83218.36943013158,178726862287.3173,17446712762.334805,149.89136730162332,Solar,1791249571.6417015,8532805281.39969,3.646497983504141,12278861883.728535,5.247376873388262,3510.2481727568356,True,2339.0,2034
6,-125.0,54.0,1163.2550132274628,239.63728,3679,-128.6718224560537,53.977895,240.8319630722674,481.9606,Canada,CAN,North America,North America,,,1531.853991161517,1.9907175321930832,2.6975942655942458,4.352683675929235,,1.9907175321930832,NH3,8288.835341844135,,4658279025.331815,100060359.04609875,52620966532.53485,6773285372.262445,58.19187943325984,0.7528427183742403,25768.045889024954,55341651375.27321,6045101220.721972,51.93577149999854,Wind,1791249571.6417015,7836350792.363674,3.3488678599844763,12494629817.695488,5.339585392177559,3510.2481727568356,True,2506.0,2034
7,-124.0,45.0,1292.099986076355,257.66876,3837,-123.9061330086587,46.18408,131.80625344692854,171.9273,Ocean / International,USA,North America,North America,,,811.2908376871048,1.7278513715596173,2.2419115685489435,3.327604946769254,,1.7278513715596173,NH3,8927.649686480703,,4043172209.4495044,90082590.77470188,47373735608.28169,5814208960.549422,49.95208798046806,0.8094902834755917,23964.81602100744,51468881234.49164,5394142530.29371,46.34313697369315,Wind,1778954630.8764746,7173097161.170184,3.0654261372522154,11216269370.619688,4.7932775088118325,3290.8632826819385,True,1328.0,2034
8,-124.0,52.0,1376.0499930381775,239.30109,2283,-123.90600187203916,49.17560352478176,314.2572302797283,948.8323,Canada,CAN,North America,North America,,,1097.6824508005077,2.35642727028773,3.3398698738297035,5.70318603054372,,2.35642727028773,NH3,8391.755511965062,,5514039812.473289,84586835.41629505,44483560502.54885,5725851680.656148,49.19297687027387,0.7517865463400301,25804.24697506025,55419399912.799095,6052285701.068086,51.9974961123711,Solar,1791249571.6417015,7517101252.29785,3.2124364326059185,13031141064.771137,5.5688637028936485,3510.2481727568356,True,2872.0,2034
9,-124.0,54.0,1240.2700006961825,151.76865,4295,-127.11577535720149,50.599415,433.904714189744,1335.193,Canada,CAN,North America,North America,,,2248.198726881724,2.682294526552129,3.9051790909635455,6.971309467695813,,2.682294526552129,NH3,8240.766780394237,,6276569192.131982,93847077.02385737,49353449721.01775,6352695913.697739,54.57843489068593,0.4767952758852406,40686.82450401398,87382491748.32042,9005887304.402035,77.37301463089491,Solar,1791249571.6417015,8143945485.33944,3.480318583478393,14420514677.471422,6.162613110030522,3510.2481727568356,True,3525.0,2034
10,-123.0,38.0,1555.630030632019,1252.9034,25477,-122.36638765475,38.074189145000005,56.2298238976564,85.53439999999999,Ocean / International,USA,North America,North America,,,944.9485761368956,1.6622929964775488,2.1261527414159733,3.0909994620352164,,1.6622929964775488,NH3,9408.69804215648,,3889765611.7574644,74822234.07478525,39348432412.928375,4829258351.305255,41.49000142265521,2.5132741228718345,7718.730534701403,16577403507.848415,2368627841.897625,20.349785698152086,Wind,1778954630.8764746,4147582472.7740993,1.7724711422111536,8037348084.531564,3.4347641386887027,3290.8632826819385,True,89.0,2034
11,-123.0,39.0,1774.6299958229065,160.85782,25477,-122.36638765475,38.074189145000005,116.67709047085316,150.1059,United States of America,USA,North America,North America,,,944.9485761368956,1.7139501964775488,2.216552841415973,3.2847139620352164,,1.7139501964775488,NH3,9331.484763346267,,4010643459.757464,65588722.47154872,34492600296.35728,4233298960.715086,36.36988686992108,0.5053497455844693,38387.841062132524,82444998982.82056,8080147977.563487,69.41963479625466,Solar,1778954630.8764746,6012253591.59156,2.569339141705795,10022897051.349024,4.2832893381833435,3290.8632826819385,True,348.0,2034
12,-123.0,44.0,1353.0550062656405,105.11874,3772,-124.19684561280556,43.394895000000005,117.59287355246934,177.7877,United States of America,USA,North America,North America,,,5415.9215623827695,1.7771742573578784,2.3147401061002437,3.6435203955605124,,1.7771742573578784,NH3,8947.106346431403,,4158587762.217436,86024377.24018347,45239552594.9728,5552279310.288452,47.70175039829543,0.33024026133861556,58742.94562283682,126161356255.58994,11870886853.347395,101.98731908812519,Solar,1778954630.8764746,7331233941.164927,3.133005957762789,11489821703.382362,4.9101802151206675,3290.8632826819385,True,1619.0,2034
13,-123.0,45.0,1322.7600264549255,112.130135,3674,-122.768689375,45.58885,67.91199946917735,82.4316,United States of America,USA,North America,North America,,,858.2493747039987,1.6575665520762497,2.11853295459811,3.067433851701827,,1.6575665520762497,NH3,8870.659011075142,,3878705731.858424,87994580.99566376,46275667464.714966,5679442352.899773,48.794256624935144,0.3522672083620318,55069.80284792416,118272601796.82054,11186836075.242012,96.11037780808583,Solar,1778954630.8764746,7458396983.776247,3.1873491383659176,11337102715.63467,4.844915690442168,3290.8632826819385,True,1465.0,2034
14,-123.0,46.0,1204.1350090503693,161.96089,4038,-122.95979285813186,46.116775,13.347513630298392,29.5285,United States of America,USA,North America,North America,,,824.581988729039,1.6143111258339298,2.0431063975834123,2.7921612590514227,,1.6143111258339298,NH3,8794.3855701907,,3777488034.451396,96663342.07615869,50834501662.8324,6238950998.439641,53.60120891672188,0.5088151421928646,38126.39228989864,81883489318.18498,8031458273.122163,69.00132296458527,Solar,1778954630.8764746,8017905629.316115,3.426455397143639,11795393663.767511,5.040766522977568,3290.8632826819385,True,1935.0,2034
15,-123.0,50.0,1134.4200146198273,100.82697,1934,-123.2597273115,49.1586226685,95.44510763341904,143.7982,Canada,CAN,North America,North America,,,1067.5538046579716,1.711750388419981,2.211874758862713,3.283933060502499,,1.711750388419981,NH3,8491.309388220516,,4005495908.9027553,102603720.65519437,53958500670.81129,6945450594.809013,59.67101656131558,0.31675726823571854,61243.37989886159,131531502000.69215,13085548563.019611,112.42294137135299,Solar,1791249571.6417015,8736700166.450714,3.7336325497652623,12742196075.35347,5.445382938185244,3510.2481727568356,True,2700.0,2034
16,-123.0,53.0,1251.584963798523,143.02011,1934,-123.2597273115,49.1586226685,427.73872276738234,718.795,Canada,CAN,North America,North America,,,1067.5538046579716,2.1717478284199814,3.016870278862713,5.0089234605024995,,2.1717478284199814,NH3,8266.526981475687,,5081889918.502757,92998651.83140005,48907269494.569756,6295264319.404911,54.08501814724938,0.4493109268916041,43175.637522311525,92727678689.932,9499818016.803223,81.61656187343982,Solar,1791249571.6417015,8086513891.046613,3.455775167113937,13168403809.54937,5.627522995533918,3510.2481727568356,True,2944.0,2034
17,-122.0,37.0,1729.369969367981,47.989758,17916,-122.3300105515,37.7191834425,85.00376909053449,116.2179,United States of America,USA,North America,North America,,,944.6844328392004,1.686833275524443,2.169100124818973,3.1830084776971534,,1.686833275524443,NH3,9421.854406135268,,3947189864.7271967,67305270.90640558,35395319800.89617,4344090304.5844345,37.321737584951634,0.15076427118035202,128672.96450549139,276349024437.2295,24893980906.842598,213.87368993445781,Solar,1778954630.8764746,6123044935.460909,2.616685869855089,10070234800.188107,4.303519145379532,3290.8632826819385,True,359.0,2034
18,-122.0,38.0,1802.3700737953184,103.83032,6756,-122.0517320178623,38.02614,5.390433671432809,10.3994,United States of America,USA,North America,North America,,,957.2306760829856,1.6024862204386578,2.0214033303684005,2.699476368402578,,1.6024862204386578,NH3,9345.334938500697,,3749817755.8264594,64579253.715978235,33961728509.478703,4168144725.7673836,35.81012197352834,0.3261925705318774,59471.880928048005,127726879838.9404,12006636752.894941,103.15359827959374,Solar,1778954630.8764746,5947099356.643858,2.5414954515572044,9696917112.470318,4.143981671995862,3290.8632826819385,True,273.0,2034
