,Longitude,Latitude,Solar Energy Potential,Wind Power Density,Port Code,Port Long.,Port Lat.,Gen-Port Direct Dist.,Gen-Port Driving Dist.,Country,ISO_A3,Continent,H2_Region,Is_Offshore,Offshore_Zone,Shipping Dist.,NH3 Cost,LOHC Cost,H2 Liq Cost,H2 Gas Cost,Transport Cost per kg H2,Cheapest Medium,Direct Dist.,Driving Dist.,Yearly Transport Cost,Solar Array Size,Solar CapEx,Yearly Cost Solar,Elec Cost Solar,Wind Turbine Power,No. of Turbines,Wind CapEx,Yearly Cost Wind,Elec Cost Wind,Cheaper source,Yearly Cost Electrolyser,Yearly gen. cost,Gen. cost per kg H2,Total Yearly Cost,Total Cost per kg H2,country_cap_kt,within_cap,cap_rank,Year
0,-159.0,56.0,1063.974986076355,472.33026,4944,-152.4157358174603,57.783555,447.5045175597334,491.8272,United States of America,USA,North America,North America,,,3050.3732352301477,1.9270563459996723,2.220125387760187,2.9479935234286145,,1.9270563459996723,NH3,8445.575087233432,,4509311849.639234,109397040.1644022,57531054696.66833,6836037775.174193,58.731009274052006,1.4838692748841569,13073.446591715556,28077648055.576054,3261229875.235201,28.01847039857433,Wind,1516070025.0507758,4777299900.285976,2.041581153968366,9286611749.925209,3.9686374999680383,3290.8632826819385,True,290.0,2034
1,-159.0,59.0,1079.3050062656405,369.35553,4944,-152.4157358174603,57.783555,408.0202428992612,,United States of America,USA,North America,North America,,,3050.3732352301477,1.907664703634985,2.204331677895998,2.932199813564426,,1.907664703634985,NH3,8111.990885428323,,4463935406.505865,107843207.9995993,56713906416.16295,6738941406.214754,57.89681731470633,1.1603646196107644,16718.26716053533,35905575330.84379,3910841721.7302294,33.599533674670894,Wind,1516070025.0507758,5426911746.781005,2.319193054179917,9890847153.28687,4.226857757814901,3290.8632826819385,True,847.0,2034
2,-135.0,57.0,917.9750382900238,958.34094,3146,-130.00012658113093,55.90287,331.53387693717167,1852.1911,Ocean / International,CAN,North America,North America,,,1792.3914324406885,1.8895559831286932,2.183024062340875,2.8457445798419387,,1.8895559831286932,NH3,8046.443374642074,,4421561000.521142,126796164.8527314,66681119384.105286,7923279929.492438,68.07192153177837,2.5132741228718345,7718.730534701403,16577403507.848415,2306865477.9831553,19.819161660201146,Wind,1516070025.0507758,3822935503.033931,1.6337331209546713,8244496503.555073,3.5232891040833643,3510.2481727568356,True,85.0,2034
3,-128.0,55.0,999.0049958229064,1433.1104,3679,-128.6718224560537,53.977895,121.8188056016047,207.8273,Canada,CAN,North America,North America,,,1754.8585775727283,1.8890602775886791,2.182303692444498,2.8425057236985607,,1.8890602775886791,NH3,8090.788149711213,,4420401049.557509,116511643.85803306,61272569582.52157,7280617441.424437,62.55056284592101,2.5132741228718345,7718.730534701403,16577403507.848415,2306865477.9831553,19.819161660201146,Wind,1516070025.0507758,3822935503.033931,1.6337331209546713,8243336552.59144,3.5227933985433504,3510.2481727568356,True,84.0,2034
4,-126.0,55.0,1163.9849603176117,77.40454,3679,-128.6718224560537,53.977895,207.16071533791597,422.9948,Canada,CAN,North America,North America,,,1754.8585775727283,1.8890602775886791,2.182303692444498,2.8425057236985607,,1.8890602775886791,NH3,8037.400982760813,,4420401049.557509,99997610.15293004,52587967376.436844,6248683139.921106,53.68482145813879,0.24317353421849724,79775.48122837656,171332622172.7916,15149450726.482067,130.15471247760038,Solar,1516070025.0507758,7764753164.971882,3.318270583321317,12185154214.529392,5.207330860909996,3510.2481727568356,True,3724.0,2034
5,-125.0,49.0,1168.7299644947052,74.20218,149,-125.00189345292245,48.99731080513448,0.3295997986872414,0.0,Canada,CAN,North America,North America,,,1499.124554177466,1.741473759447357,2.0933418818339478,2.734902913534851,,1.741473759447357,NH3,8611.91283695068,,4075048597.106816,99591623.23354772,52374462005.26761,6223313697.448501,53.466862896448696,0.2331130235683475,83218.36943013158,178726862287.3173,15763072417.807804,135.4265705961862,Solar,1516070025.0507758,7739383722.499276,3.307428941239007,11814432319.606092,5.048902700686364,3510.2481727568356,True,3500.0,2034
6,-125.0,54.0,1163.2550132274628,239.63728,3679,-128.6718224560537,53.977895,240.8319630722674,481.9606,Canada,CAN,North America,North America,,,1754.8585775727283,1.8890602775886791,2.182303692444498,2.8425057236985607,,1.8890602775886791,NH3,8109.86460590045,,4420401049.557509,100060359.04609875,52620966532.53485,6252604213.136681,53.71850889448159,0.7528427183742403,25768.045889024954,55341651375.27321,5523772553.079548,47.45683796845347,Wind,1516070025.0507758,7039842578.130323,3.008479734243728,11460243627.687832,4.897540011832407,3510.2481727568356,True,3141.0,2034
7,-124.0,45.0,1292.099986076355,257.66876,3837,-123.9061330086587,46.18408,131.80625344692854,171.9273,Ocean / International,USA,North America,North America,,,1034.295424098316,1.8703449835920953,2.164307839652474,2.7628312305466753,,1.8703449835920953,NH3,8981.132914578508,,4376607261.605503,90082590.77470188,47373735608.28169,5629110188.867836,48.36183379613247,0.8094902834755917,23964.81602100744,51468881234.49164,5202385131.641364,44.6956759840072,Wind,1516070025.0507758,6718455156.69214,2.8711346823470683,11095062418.297642,4.741479665939163,3290.8632826819385,True,2569.0,2034
8,-124.0,52.0,1376.0499930381775,239.30109,2283,-123.90600187203916,49.17560352478176,314.2572302797283,948.8323,Canada,CAN,North America,North America,,,1320.6870372117187,1.8824109204765782,2.1726282926335383,2.7994057097046836,,1.8824109204765782,NH3,8280.466581319677,,4404841553.915193,84586835.41629505,44483560502.54885,5285689643.149908,45.41137683278638,0.7517865463400301,25804.24697506025,55419399912.799095,5530224627.715455,47.51227020387126,Solar,1516070025.0507758,6801759668.200684,2.9067349009404633,11206601222.115875,4.7891458214170415,3510.2481727568356,True,2758.0,2034
9,-124.0,54.0,1240.2700006961825,151.76865,4295,-127.11577535720149,50.599415,433.904714189744,1335.193,Canada,CAN,North America,North America,,,2471.2033132929346,1.9166582110123322,2.207518046495644,2.909100577909668,,1.9166582110123322,NH3,8080.975981437131,,4484980213.768858,93847077.02385737,49353449721.01775,5864346628.214617,50.38283981676095,0.4767952758852406,40686.82450401398,87382491748.32042,8182727950.34667,70.300938488686,Solar,1516070025.0507758,7380416653.265392,3.1540242107971763,11865396867.03425,5.070682421809509,3510.2481727568356,True,3533.0,2034
