corridor,name,subtitle,dest_lat,dest_lon,n_source_isos,n_source_countries,min_total_cost,median_total_cost,p25_total_cost,p75_total_cost,min_gen_cost,median_gen_cost,min_transport_cost,median_transport_cost,best_source_country,dominant_mode,within_cap_points,colour,scenario,year
A,Corridor A,North Africa & Middle East via Italy,41.9,12.5,19,17,3.0333350934364045,4.503220836386911,3.955309183358028,5.144130387096228,2.1284443754001208,2.995836374846084,0.5999694628032692,1.3459916261432223,MAR,H2 Gas,271,#E63946,Intermediate,2030
B,Corridor B,"Iberian Gateway (SW Europe, Africa & Americas)",37.26,-6.94,27,26,2.9862150437666712,5.224138884932938,4.906283085861249,5.66606009938549,2.0575449102852916,3.1402662898203095,0.21629999999999996,1.9690092471407867,MAR,NH3,932,#F4A261,Intermediate,2030
C,Corridor C,North Sea Hub (Global Seaborne),51.92,4.48,132,91,3.617773096169463,5.395707642366956,4.990736948072035,6.1572552602013735,1.8501510670752668,3.1478826821756556,1.572397422261285,2.139356503066754,USA,NH3,3435,#2196F3,Intermediate,2030
D,Corridor D,"Nordic, Baltic & Atlantic (Offshore Wind)",53.55,9.99,5,3,3.0302671319335475,5.581341686820705,4.741811924073511,5.908545458739457,1.9325400745397976,3.264876800069563,0.8174036413688548,2.2397339337202764,GBR,NH3,211,#4CAF50,Intermediate,2030
E,Corridor E,"SE Europe, Ukraine & Middle East Gateway",48.21,16.37,16,13,3.2673311325468726,6.775590699176479,5.034134936524088,7.733849962506131,2.351347373876186,3.5544138339041655,0.6746669057117312,3.1117998412089225,TUR,NH3,345,#9C27B0,Intermediate,2030
EU,EU Domestic,EU Domestic Production,,,27,19,1.9145508217116796,3.93961897252692,3.504791759231277,4.445332505789285,1.9145508217116796,3.93961897252692,0.0,0.0,-99,Domestic,255,#009688,Intermediate,2030
