corridor,name,subtitle,dest_lat,dest_lon,n_source_isos,n_source_countries,min_total_cost,median_total_cost,p25_total_cost,p75_total_cost,min_gen_cost,median_gen_cost,min_transport_cost,median_transport_cost,best_source_country,dominant_mode,within_cap_points,colour,scenario,year
A,Corridor A,North Africa & Middle East via Italy,41.9,12.5,19,19,2.73450664073268,4.724179764809673,3.820084005133561,5.274464765849661,1.8351973942543722,2.9990769917203983,0.5999694628032692,1.5645616382315763,MAR,H2 Gas,517,#E63946,Ambitious,2040
B,Corridor B,"Iberian Gateway (SW Europe, Africa & Americas)",37.26,-6.94,27,27,2.418239252728737,4.915636388643717,4.408485291031225,5.912108884708083,1.7411430535621824,2.679647654305984,0.21629999999999996,2.0128197166831012,MAR,NH3,1503,#F4A261,Ambitious,2040
C,Corridor C,North Sea Hub (Global Seaborne),51.92,4.48,132,128,3.3594403419903616,5.2715346617229155,4.5656639160089565,6.370516311539955,1.5912576559875036,2.883323217975973,1.572397422261285,2.1892680851560606,USA,NH3,5521,#2196F3,Ambitious,2040
D,Corridor D,"Nordic, Baltic & Atlantic (Offshore Wind)",53.55,9.99,5,3,2.7475542976934535,5.019597168916162,4.407321179067616,5.290416081421014,1.670063862564214,2.65603285525194,0.8174036413688548,2.2533403064033832,GBR,NH3,216,#4CAF50,Ambitious,2040
E,Corridor E,"SE Europe, Ukraine & Middle East Gateway",48.21,16.37,16,16,2.9325886886816273,6.090699347519982,4.889659196576138,7.354944003322282,2.0001283341455705,3.079557444259632,0.6493595721292902,2.5440020189507107,TUR,NH3,708,#9C27B0,Ambitious,2040
EU,EU Domestic,EU Domestic Production,,,27,23,1.666223815186049,3.4476695169721943,3.075079501896204,4.044636475785919,1.666223815186049,3.4476695169721943,0.0,0.0,-99,Domestic,328,#009688,Ambitious,2040
