,Longitude,Latitude,Solar Energy Potential,Wind Power Density,Port Code,Port Long.,Port Lat.,Gen-Port Direct Dist.,Gen-Port Driving Dist.,Country,ISO_A3,Continent,H2_Region,Is_Offshore,Offshore_Zone,Shipping Dist.,NH3 Cost,LOHC Cost,H2 Liq Cost,H2 Gas Cost,Transport Cost per kg H2,Cheapest Medium,Direct Dist.,Driving Dist.,Gen. emissions per kg H2,NH3 Emissions per kg H2,LOHC Emissions per kg H2,LH2 Emissions per kg H2,H2Gas Emissions per kg H2,Transport Emissions per kg H2,Total Emissions per kg H2,Below RED3 Threshold,country_cap_kt,within_cap,cap_rank,Corridor
40,30.0,48.0,1231.875,216.55705,2181,30.744834388315542,46.49840286467224,176.20379280735537,208.9596,Ukraine,UKR,Europe,Non-EU Europe,,,1222.432721161909,1.8806047534276025,2.1699966882521284,2.7877952806353945,0.7613365935277734,0.7613365935277734,H2 Gas,1014.0150285512524,,2.217,0.1491007984697862,0.1796105829581963,0.4004497150219429,0.00811212022841,0.00811212022841,2.22511212022841,True,385.2,True,354.0,E
41,30.0,49.0,1204.4999825954435,227.72192,2181,30.744834388315542,46.49840286467224,283.6893733425441,317.3799,Ukraine,UKR,Europe,Non-EU Europe,,,1076.9931851544625,1.8776472113019256,2.1656848470175754,2.7688582166564535,0.7461550113388704,0.7461550113388704,H2 Gas,1007.6555954420512,,2.217,0.1402551082715685,0.1699009235935029,0.390826284247047,0.0080612447635364,0.0080612447635364,2.2250612447635363,True,385.2,True,371.0,E
42,30.0,50.0,1172.379961013794,229.18604,4041,31.060124093289343,46.598155000000006,386.3512038619221,462.4809,Ukraine,UKR,Europe,Non-EU Europe,,,1076.9931851544625,1.8776472113019256,2.1656848470175754,2.7688582166564535,0.7872197435466215,0.7872197435466215,H2 Gas,1013.4309397059642,,2.217,0.1402551082715685,0.1699009235935029,0.390826284247047,0.0081074475176477,0.0081074475176477,2.225107447517648,True,385.2,True,394.0,E
43,30.0,51.0,1139.1650187969208,197.08598,4041,31.060124093289343,46.598155000000006,495.6526410582195,610.1595,Ukraine,UKR,Europe,Non-EU Europe,,,1330.76457449771,1.9268536263542384,2.2111481061991705,2.838810714946022,0.9324488741624396,0.9324488741624396,H2 Gas,1031.1433837498628,,2.217,0.1556905887360388,0.1868429038463947,0.4076242820455182,0.0082491470699989,0.0082491470699989,2.225249147069999,True,385.2,True,435.0,E
44,31.0,37.0,1665.4950737953186,127.163895,1752,31.086489753,36.730321878,30.905277803392305,30.2174,Turkey,TUR,Asia,Non-EU Europe,,,1399.4746755801275,1.7640392134742051,2.133304821787052,2.8081368360853745,0.7740339692934757,0.7740339692934757,H2 Gas,1723.9789868063103,,2.217,0.1598706454687911,0.1914300449686667,0.412177660477396,0.0137918318944504,0.0137918318944504,2.23079183189445,True,452.8,True,48.0,E
45,31.0,38.0,1686.6649317741394,376.9781,2849,30.606104893796005,36.81356,136.21667204350555,191.5288,Turkey,TUR,Asia,Non-EU Europe,,,1322.370105326924,1.8824406825962845,2.1726716451933172,2.799597338624789,0.7853166988882396,0.7853166988882396,H2 Gas,1639.3875137904536,,0.5509999999999999,0.1281584859455057,0.1322824823926878,0.166835490320434,0.0131151001103236,0.0131151001103236,0.5641151001103235,True,452.8,True,44.0,E
46,31.0,39.0,1542.1249651908877,160.7678,5239,29.84002569075817,40.725345,215.74795393981856,350.5868,Turkey,TUR,Asia,Non-EU Europe,,,1290.5583910691828,1.8818716774778328,2.1718427482203357,2.795935478152278,0.8044045259436683,0.8044045259436683,H2 Gas,1558.0222214309963,,2.217,0.1532447600496012,0.1841587069893215,0.4049608743654727,0.0124641777714479,0.0124641777714479,2.229464177771448,True,452.8,True,75.0,E
47,31.0,40.0,1507.0850682258606,278.9803,1767,30.76579970697601,41.2339138,138.44743069662266,298.6043,Turkey,TUR,Asia,Non-EU Europe,,,1619.1321783474625,1.8871755740813696,2.179563541962365,2.830226446603648,0.904913831557702,0.904913831557702,H2 Gas,1480.4194784647598,,2.217,0.173236072495107,0.2060945549589957,0.4267491906386182,0.011843355827718,0.011843355827718,2.2288433558277183,True,452.8,True,102.0,E
48,31.0,47.0,1260.345025062561,194.07646,4041,31.060124093289343,46.598155000000006,44.90704856579259,87.2958,Ukraine,UKR,Europe,Non-EU Europe,,,1619.1321783474625,1.8131122140813696,2.179563541962365,2.830226446603648,0.8674976787053699,0.8674976787053699,H2 Gas,1106.556830616429,,2.217,0.173236072495107,0.2060945549589957,0.4267491906386182,0.0088524546449314,0.0088524546449314,2.2258524546449316,True,385.2,True,365.0,E
49,31.0,48.0,1219.830002784729,166.1549,4041,31.060124093289343,46.598155000000006,155.91876469895587,200.4338,Ukraine,UKR,Europe,Non-EU Europe,,,1210.8014546990917,1.8803814560384975,2.1696712519829706,2.7863623804637543,0.7485700756992868,0.7485700756992868,H2 Gas,1088.1552567811354,,2.217,0.1483933233992653,0.1788340703369778,0.3996797320134044,0.008705242054249,0.008705242054249,2.225705242054249,True,385.2,True,359.0,E
