corridor,name,subtitle,dest_lat,dest_lon,n_source_isos,n_source_countries,min_total_cost,median_total_cost,p25_total_cost,p75_total_cost,min_gen_cost,median_gen_cost,min_transport_cost,median_transport_cost,best_source_country,dominant_mode,within_cap_points,colour,scenario,year
A,Corridor A,North Africa & Middle East via Italy,41.9,12.5,19,19,3.5018147106083277,6.4621480485460046,5.042466058112326,7.1560762355291905,2.5930764597949665,4.794740790167559,0.5999694628032692,1.5277519682125178,MAR,H2 Gas,469,#E63946,Intermediate,2025
B,Corridor B,"Iberian Gateway (SW Europe, Africa & Americas)",37.26,-6.94,27,27,3.7008357988344436,6.424249029529193,5.9132708388933235,7.743329921347683,2.4932603978720493,4.228932850768532,0.21629999999999996,2.006091439598421,MAR,NH3,1400,#F4A261,Intermediate,2025
C,Corridor C,North Sea Hub (Global Seaborne),51.92,4.48,132,127,4.01935381372421,6.87184302710963,5.979258268100782,8.467779765729379,2.254631119317482,4.454961251237446,1.572397422261285,2.190557975251486,USA,NH3,5304,#2196F3,Intermediate,2025
D,Corridor D,"Nordic, Baltic & Atlantic (Offshore Wind)",53.55,9.99,5,3,3.4705275149474986,6.249173949979171,5.323326664294645,6.747034725546667,2.340683413292279,3.880936756837732,0.8174036413688548,2.2533403064033832,GBR,NH3,216,#4CAF50,Intermediate,2025
E,Corridor E,"SE Europe, Ukraine & Middle East Gateway",48.21,16.37,16,16,3.798755874445293,7.718984228505538,6.703164067927625,8.72912004464792,2.828361817541138,4.726787984089956,0.6493595721292902,2.5882576500851346,TUR,NH3,701,#9C27B0,Intermediate,2025
EU,EU Domestic,EU Domestic Production,,,27,23,2.293607916881449,5.027792309026484,4.348091778601075,5.896628417748366,2.293607916881449,5.027792309026484,0.0,0.0,-99,Domestic,320,#009688,Intermediate,2025
