,Longitude,Latitude,Solar Energy Potential,Wind Power Density,Port Code,Port Long.,Port Lat.,Gen-Port Direct Dist.,Gen-Port Driving Dist.,Country,ISO_A3,Continent,H2_Region,Is_Offshore,Offshore_Zone,Shipping Dist.,NH3 Cost,LOHC Cost,H2 Liq Cost,H2 Gas Cost,Transport Cost per kg H2,Cheapest Medium,Direct Dist.,Driving Dist.,country_cap_kt,within_cap,cap_rank,Year
20,-122.0,40.0,1724.989938735962,262.91464,6367,-121.55685725036533,38.561485000000005,164.2177668177324,179.1987,United States of America,USA,North America,North America,,,1242.138087348382,1.764696122223835,2.1362187969020647,2.790193420430406,,1.764696122223835,NH3,9842.707646334658,,7433.328206704846,True,1198.0,2040
21,-122.0,42.0,1651.990008354187,80.47385,3772,-124.19684561280556,43.394895000000005,237.5009999508732,407.2945,United States of America,USA,North America,North America,,,5658.631514980453,1.8009817919188331,2.187835280180716,3.0329151809960844,,1.8009817919188331,NH3,9654.508111634195,,7433.328206704846,True,1488.0,2040
22,-122.0,56.0,1263.2649874687197,187.58942,1934,-123.2597273115,49.1586226685,766.0342703426022,1154.6808,Canada,CAN,North America,North America,,,1310.2637572556555,1.9189023531255005,2.2844500469972213,2.94462745805987,,1.9189023531255005,NH3,8342.720817903208,,8522.47753481828,True,3709.0,2040
23,-121.0,36.0,1850.1849150657647,43.310562,4731,-121.33982489431968,37.95234,218.7673144923872,318.1805,United States of America,USA,North America,North America,,,1230.5068208855646,1.7650174020491054,2.135898547739394,2.7887823265521403,,1.7650174020491054,NH3,10170.781191961072,,7433.328206704846,True,912.0,2040
24,-121.0,37.0,1846.1700320243835,168.25212,4731,-121.33982489431968,37.95234,109.88775187619235,125.1116,United States of America,USA,North America,North America,,,1230.5068208855646,1.7212066820491054,2.135898547739394,2.7887823265521403,,1.7212066820491054,NH3,10077.356036502752,,7433.328206704846,True,725.0,2040
25,-121.0,38.0,1774.265022277832,112.58099,4731,-121.33982489431968,37.95234,30.32231572321424,40.3395,United States of America,USA,North America,North America,,,1230.5068208855646,1.653389002049105,2.1087735741803413,2.7887823265521403,,1.653389002049105,NH3,9983.91079329122,,7433.328206704846,True,640.0,2040
26,-121.0,39.0,1741.414966583252,83.97129,6367,-121.55685725036533,38.561485000000005,68.63688040584367,77.12,United States of America,USA,North America,North America,,,1242.138087348382,1.6830331622238353,2.1362187969020647,2.790193420430406,,1.6830331622238353,NH3,9890.45359482128,,7433.328206704846,True,856.0,2040
27,-121.0,41.0,1705.279974937439,123.22334,6367,-121.55685725036533,38.561485000000005,274.91789783240614,440.0488,United States of America,USA,North America,North America,,,1242.138087348382,1.7652371622238352,2.1362187969020647,2.790193420430406,,1.7652371622238352,NH3,9703.536034025889,,7433.328206704846,True,1229.0,2040
28,-121.0,43.0,1666.9549679756165,191.82724,3674,-122.768689375,45.58885,320.4123225349457,422.9964000000001,United States of America,USA,North America,North America,,,1100.9593273016826,1.7624198107278817,2.1321117945397976,2.772141325353924,,1.7624198107278817,NH3,9516.669296831618,,7433.328206704846,True,1320.0,2040
29,-121.0,44.0,1622.790036201477,200.39606,6634,-122.7035916567065,45.64459,227.0461322502766,319.0645,United States of America,USA,North America,North America,,,1096.698551340935,1.7623292980649277,2.1319798022066516,2.771562689176889,,1.7623292980649277,NH3,9423.275903476377,,7433.328206704846,True,1426.0,2040
30,-121.0,45.0,1546.140022277832,220.43417,6634,-122.7035916567065,45.64459,151.56171866497587,233.7128,United States of America,USA,North America,North America,,,1096.698551340935,1.7623292980649277,2.1319798022066516,2.771562689176889,,1.7623292980649277,NH3,9329.920502312309,,7433.328206704846,True,1686.0,2040
31,-121.0,46.0,1496.134991645813,132.13129,6634,-122.7035916567065,45.64459,138.15239227334118,192.684,United States of America,USA,North America,North America,,,1096.698551340935,1.7623292980649277,2.1319798022066516,2.771562689176889,,1.7623292980649277,NH3,9236.611741642442,,7433.328206704846,True,1919.0,2040
32,-121.0,47.0,1453.4300410747528,299.08087,3275,-122.42362220998923,47.27585,112.26399011148575,165.6768,United States of America,USA,North America,North America,,,1372.5926537285725,1.756212211227421,2.1396182777728505,2.8052114447716647,,1.756212211227421,NH3,9143.358400775904,,7433.328206704846,True,2073.0,2040
33,-121.0,50.0,1335.5349707603457,87.76631,2586,-122.71542696864113,48.8319,179.90961052059174,241.1656,Canada,CAN,North America,North America,,,1342.075471513397,1.7670452454932914,2.1388529181803944,2.8018238475205233,,1.7670452454932914,NH3,8864.020971646609,,8522.47753481828,True,2960.0,2040
34,-121.0,52.0,1255.964994430542,116.29771,2586,-122.71542696864113,48.8319,372.8770218000093,513.7024,Canada,CAN,North America,North America,,,1342.075471513397,1.7670452454932914,2.1388529181803944,2.8018238475205233,,1.7670452454932914,NH3,8678.241353139543,,8522.47753481828,True,3338.0,2040
35,-121.0,55.0,1218.7349951267242,554.7777,1934,-123.2597273115,49.1586226685,668.0754811125216,1209.0413999999998,Canada,CAN,North America,North America,,,1310.2637572556555,1.8797188374334683,2.245266531305189,2.905443942367838,,1.8797188374334683,NH3,8400.435713476649,,8522.47753481828,True,1036.0,2040
36,-121.0,56.0,1325.679988861084,338.51837,1934,-123.2597273115,49.1586226685,776.4415009680994,1179.1603,Canada,CAN,North America,North America,,,1310.2637572556555,1.9230652453756991,2.2886129392474204,2.948790350310069,,1.9230652453756991,NH3,8308.105534018752,,8522.47753481828,True,3161.0,2040
37,-120.0,36.0,1842.154974937439,148.10313,4946,-119.21611784275686,34.16472,215.792275921616,303.4066,United States of America,USA,North America,North America,,,1638.8375445339352,1.7717175939400611,2.145653085615344,2.832067737776512,,1.7717175939400611,NH3,10121.7233889976,,7433.328206704846,True,955.0,2040
38,-120.0,37.0,1784.1200041770935,137.57361,4731,-121.33982489431968,37.95234,158.7950643589376,177.3035,United States of America,USA,North America,North America,,,1230.5068208855646,1.7629602020491055,2.135898547739394,2.7887823265521403,,1.7629602020491055,NH3,10028.932992616725,,7433.328206704846,True,1055.0,2040
39,-120.0,38.0,1825.729947090149,41.7581,4731,-121.33982489431968,37.95234,117.83596755121074,159.5648,United States of America,USA,North America,North America,,,1230.5068208855646,1.7487692420491054,2.135898547739394,2.7887823265521403,,1.7487692420491054,NH3,9936.126849953162,,7433.328206704846,True,904.0,2040
40,-120.0,42.0,1685.2050375938416,101.578255,6367,-121.55685725036533,38.561485000000005,404.0963514404131,604.4178,United States of America,USA,North America,North America,,,1242.138087348382,1.7681046082321243,2.1378573374782297,2.7918319610065714,,1.7681046082321243,NH3,9564.912568821886,,7433.328206704846,True,1292.0,2040
41,-120.0,45.0,1507.0850682258606,173.92328,6634,-122.7035916567065,45.64459,223.73580040333533,312.1333,United States of America,USA,North America,North America,,,1096.698551340935,1.7623292980649277,2.1319798022066516,2.771562689176889,,1.7623292980649277,NH3,9286.75137933986,,7433.328206704846,True,1870.0,2040
42,-120.0,46.0,1565.849986076355,268.9929,6634,-122.7035916567065,45.64459,213.7687837612855,287.1123,United States of America,USA,North America,North America,,,1096.698551340935,1.7623292980649277,2.1319798022066516,2.771562689176889,,1.7623292980649277,NH3,9194.125058980077,,7433.328206704846,True,1613.0,2040
43,-120.0,47.0,1464.0150570869446,143.19762,2844,-122.35639389094376,47.580055,189.5433333487976,241.2228,United States of America,USA,North America,North America,,,1350.4699406841826,1.767190977568713,2.1390651698698884,2.8027629190648176,,1.767190977568713,NH3,9101.560768992367,,7433.328206704846,True,2077.0,2040
44,-120.0,49.0,1342.4699902534485,230.32945,4933,-122.2207911642127,47.998295,198.3395577483086,318.1033,United States of America,USA,North America,North America,,,1419.1800417666004,1.7683510724745852,2.1407544604698336,2.810247606590508,,1.7683510724745852,NH3,8916.6553248823,,7433.328206704846,True,2913.0,2040
45,-120.0,51.0,1263.2649874687197,420.51483,2586,-122.71542696864113,48.8319,310.097848497011,404.6159,Canada,CAN,North America,North America,,,1342.075471513397,1.7670452454932914,2.1388529181803944,2.8018238475205233,,1.7670452454932914,NH3,8732.110937029214,,8522.47753481828,True,1318.0,2040
46,-120.0,56.0,1315.460033416748,276.43353,1934,-123.2597273115,49.1586226685,792.4853485561343,1238.555,Canada,CAN,North America,North America,,,1310.2637572556555,1.9294827844109133,2.295030478282634,2.955207889345283,,1.9294827844109133,NH3,8272.85841219033,,8522.47753481828,True,3604.0,2040
47,-119.0,35.0,1875.005030632019,85.02,4946,-119.21611784275686,34.16472,94.75785585246014,160.13479999999998,United States of America,USA,North America,North America,,,1638.8375445339352,1.7559254339400614,2.145653085615344,2.832067737776512,,1.7559254339400614,NH3,10164.010371805338,,7433.328206704846,True,810.0,2040
48,-119.0,36.0,1795.80002784729,27.126421,4946,-119.21611784275686,34.16472,204.56133687442608,271.6188,United States of America,USA,North America,North America,,,1638.8375445339352,1.7717175939400611,2.145653085615344,2.832067737776512,,1.7717175939400611,NH3,10071.878996000862,,7433.328206704846,True,1061.0,2040
49,-119.0,39.0,1828.284935951233,133.3412,4731,-121.33982489431968,37.95234,234.96223912983223,325.48490000000004,United States of America,USA,North America,North America,,,1230.5068208855646,1.7650174020491054,2.135898547739394,2.7887823265521403,,1.7650174020491054,NH3,9795.401514880896,,7433.328206704846,True,966.0,2040
