,Longitude,Latitude,Solar Energy Potential,Wind Power Density,Port Code,Port Long.,Port Lat.,Gen-Port Direct Dist.,Gen-Port Driving Dist.,Country,ISO_A3,Continent,H2_Region,Is_Offshore,Offshore_Zone,Shipping Dist.,NH3 Cost,LOHC Cost,H2 Liq Cost,H2 Gas Cost,Transport Cost per kg H2,Cheapest Medium,Direct Dist.,Driving Dist.,Gen. emissions per kg H2,NH3 Emissions per kg H2,LOHC Emissions per kg H2,LH2 Emissions per kg H2,H2Gas Emissions per kg H2,Transport Emissions per kg H2,Total Emissions per kg H2,Below RED3 Threshold,country_cap_kt,within_cap,cap_rank,Corridor
298,39.0,23.0,1860.0400710105896,248.64914,14303,38.95743273664266,22.750223740004003,28.00356422007749,76.702,Saudi Arabia,SAU,Asia,Middle East,,,2647.0941976381396,1.7004301725164697,2.1619744259498845,2.90638194246615,1.3489891925564643,1.3489891925564643,H2 Gas,3231.722981391161,,2.217,0.2358310318399564,0.2747221188329877,0.4952458516479182,0.0258537838511292,0.0258537838511292,2.2428537838511295,True,4796.4,True,123.0,A
299,39.0,25.0,1892.5249791145325,95.79137,3954,38.19429057965621,23.96349,140.89552497949657,235.4225,Saudi Arabia,SAU,Asia,Middle East,,,2645.230169518614,1.7829519943387773,2.1619504472534135,2.906270476096437,1.2858377138101509,1.2858377138101509,H2 Gas,3073.844284525376,,2.217,0.2357174569114395,0.2745976748297706,0.4951211892800302,0.024590754276203,0.024590754276203,2.2415907542762032,True,4796.4,True,95.0,A
300,40.0,22.0,1828.284935951233,335.54095,2140,39.12999021407104,21.45386124495417,108.43695401277289,149.987,Saudi Arabia,SAU,Asia,Middle East,,,2645.230169518614,1.7590415943387772,2.1619504472534135,2.906270476096437,1.4094536508959414,1.4094536508959414,H2 Gas,3382.884127239853,,2.217,0.2357174569114395,0.2745976748297706,0.4951211892800302,0.0270630730179188,0.0270630730179188,2.244063073017919,True,4796.4,True,154.0,A
301,40.0,23.0,1929.755065441132,239.12479,4893,39.09923671733202,22.51803,106.80380458938131,159.8471,Saudi Arabia,SAU,Asia,Middle East,,,2645.230169518614,1.7669296743387772,2.1619504472534135,2.906270476096437,1.3773042213434026,1.3773042213434026,H2 Gas,3302.510553358506,,2.217,0.2357174569114395,0.2745976748297706,0.4951211892800302,0.026420084426868,0.026420084426868,2.243420084426868,True,4796.4,True,114.0,A
302,40.0,24.0,1885.224986076355,272.71243,3990,39.01584500659631,22.704225,175.27261717557784,338.4551,Saudi Arabia,SAU,Asia,Middle East,,,2645.230169518614,1.7829519943387773,2.1619504472534135,2.906270476096437,1.3458038102977357,1.3458038102977357,H2 Gas,3223.759525744339,,2.217,0.2357174569114395,0.2745976748297706,0.4951211892800302,0.0257900762059547,0.0257900762059547,2.2427900762059547,True,4796.4,True,115.0,A
303,40.0,25.0,1912.5999164581297,268.5656,3954,38.19429057965621,23.96349,216.06530052319675,314.6401,Saudi Arabia,SAU,Asia,Middle East,,,2645.230169518614,1.7829519943387773,2.1619504472534135,2.906270476096437,1.3150019478011488,1.3150019478011488,H2 Gas,3146.754869502872,,2.217,0.2357174569114395,0.2745976748297706,0.4951211892800302,0.0251740389560229,0.0251740389560229,2.242174038956023,True,4796.4,True,99.0,A
304,40.0,26.0,1933.0400013923645,293.47708,3954,38.19429057965621,23.96349,290.0390346068553,512.3501,Saudi Arabia,SAU,Asia,Middle East,,,2645.230169518614,1.7829519943387773,2.1619504472534135,2.906270476096437,1.2849520055454142,1.2849520055454142,H2 Gas,3071.630013863535,,2.217,0.2357174569114395,0.2745976748297706,0.4951211892800302,0.0245730401109082,0.0245730401109082,2.241573040110908,True,4796.4,True,87.0,A
305,40.0,27.0,1998.739938735962,195.42142,3954,38.19429057965621,23.96349,382.2422084751112,590.2343000000001,Saudi Arabia,SAU,Asia,Middle East,,,2879.6528990980464,1.784951591671356,2.164840840963224,2.9197660181247684,1.3736021109874266,1.3736021109874266,H2 Gas,2998.528414536662,,2.217,0.2500027919702191,0.2902479231325524,0.5108119478209705,0.0239882273162932,0.0239882273162932,2.2409882273162935,True,4796.4,True,98.0,A
306,40.0,30.0,1927.9300236701963,209.63034,3946,35.72713542601187,27.317895,512.6002221542618,664.5172,Saudi Arabia,SAU,Asia,Middle East,,,2879.6528990980464,1.8359956859033375,2.2098809298249287,2.9648061069864733,1.425745316459087,1.425745316459087,H2 Gas,2792.9539375707473,,2.217,0.2500027919702191,0.2902479231325524,0.5108119478209705,0.0223436315005659,0.0223436315005659,2.239343631500566,True,4796.4,True,131.0,A
307,40.0,33.0,1882.3050236701963,238.53955,3600,35.85036058537534,34.48922,418.438748655826,709.7816,Iraq,IRQ,Asia,Middle East,,,2773.627287839191,1.796974978163148,2.170939370265798,2.9211641889047804,1.3456704825561705,1.3456704825561705,H2 Gas,2611.7511936474043,,2.217,0.2435412672626572,0.2831695688038905,0.5037120115924024,0.0208940095491792,0.0208940095491792,2.2378940095491795,True,283.5,True,118.0,A
308,41.0,21.0,1963.3350682258608,242.52899,4234,39.53431097581344,20.64144,157.6486720479721,307.3777,Saudi Arabia,SAU,Asia,Middle East,,,1228.7529958488594,1.7649840864393522,2.135849996371243,2.788568450823703,1.470110453592136,1.470110453592136,H2 Gas,3534.5261339803396,,2.217,0.1494852351079801,0.1800325295346652,0.4008681402165787,0.0282762090718427,0.0282762090718427,2.245276209071843,True,4796.4,True,139.0,A
309,41.0,23.0,1883.7649178504944,219.44893,4893,39.09923671733202,22.51803,202.378089874603,392.6985,Saudi Arabia,SAU,Asia,Middle East,,,1228.7529958488594,1.7649840864393522,2.135849996371243,2.788568450823703,1.4060158150729358,1.4060158150729358,H2 Gas,3374.2895376823394,,2.217,0.1494852351079801,0.1800325295346652,0.4008681402165787,0.0269943163014587,0.0269943163014587,2.243994316301458,True,4796.4,True,137.0,A
310,41.0,24.0,1874.27508354187,232.32118,3990,39.01584500659631,22.704225,248.50459296639067,391.5267,Saudi Arabia,SAU,Asia,Middle East,,,1228.7529958488594,1.7649840864393522,2.135849996371243,2.788568450823703,1.3749204460409088,1.3749204460409088,H2 Gas,3296.551115102272,,2.217,0.1494852351079801,0.1800325295346652,0.4008681402165787,0.0263724089208181,0.0263724089208181,2.2433724089208185,True,4796.4,True,127.0,A
311,41.0,26.0,1906.3950181007383,151.25688,3954,38.19429057965621,23.96349,362.1057793762353,501.1125,Saudi Arabia,SAU,Asia,Middle East,,,1137.7883780228926,1.7631879662413514,2.13323186179287,2.777055253042492,1.3148729736874334,1.3148729736874334,H2 Gas,3146.4324342185832,,2.217,0.1439525080706185,0.1739596591338381,0.3948477643294628,0.0251714594737486,0.0251714594737486,2.2421714594737487,True,4796.4,True,102.0,A
312,41.0,27.0,1955.669927597046,345.90192,3954,38.19429057965621,23.96349,438.99188504027137,597.9924,Saudi Arabia,SAU,Asia,Middle East,,,1137.7883780228926,1.784788725627737,2.1488286158089784,2.7926520070586007,1.28602725893479,1.28602725893479,H2 Gas,3074.3181473369746,,2.217,0.1439525080706185,0.1739596591338381,0.3948477643294628,0.0245945451786957,0.0245945451786957,2.241594545178696,True,4796.4,True,86.0,A
313,41.0,28.0,1947.275013923645,104.11599,3954,38.19429057965621,23.96349,528.068194657901,813.9780999999999,Saudi Arabia,SAU,Asia,Middle East,,,4747.92961838191,1.854023185569631,2.2330894425560426,3.053525092926181,,1.854023185569631,NH3,3004.360015417553,,2.217,0.3639965436700336,0.4149755662563885,0.6368098118067346,0.0240348801233404,0.0240348801233404,2.2410348801233404,True,4796.4,True,281.0,A
314,41.0,31.0,1877.560019493103,197.57532,2986,35.35398732637029,33.53467,601.5085140235875,848.3428,Saudi Arabia,SAU,Asia,Middle East,,,4747.92961838191,1.8833993133159057,2.262465570302317,3.082901220672455,,1.8833993133159057,NH3,2809.0334907978904,,2.217,0.3639965436700336,0.4149755662563885,0.6368098118067346,0.0224722679263831,0.0224722679263831,2.239472267926383,True,4796.4,True,323.0,A
315,42.0,18.0,1688.854947090149,135.09015,6896,42.030506763888894,17.6215925,42.00617143768795,49.2338,Saudi Arabia,SAU,Asia,Middle East,,,4747.92961838191,1.6922789423361937,2.1671892111338296,3.00229781506302,,1.6922789423361937,NH3,3853.134248693553,,2.217,0.3639965436700336,0.4149755662563885,0.6368098118067346,0.0308250739895484,0.0308250739895484,2.2478250739895485,True,4796.4,True,308.0,A
316,42.0,20.0,1952.749965190888,209.92908,6896,42.030506763888894,17.6215925,263.2854317659324,438.5121,Saudi Arabia,SAU,Asia,Middle East,,,4747.92961838191,1.7967919023361936,2.181862164692882,3.00229781506302,,1.7967919023361936,NH3,3686.6164930293367,,2.217,0.3639965436700336,0.4149755662563885,0.6368098118067346,0.0294929319442346,0.0294929319442346,2.2464929319442346,True,4796.4,True,240.0,A
317,42.0,22.0,1912.965064048767,257.25827,4234,39.53431097581344,20.64144,296.745806472364,427.4542,Saudi Arabia,SAU,Asia,Middle East,,,4747.92961838191,1.7967919023361936,2.181862164692882,3.00229781506302,,1.7967919023361936,NH3,3525.38606804931,,2.217,0.3639965436700336,0.4149755662563885,0.6368098118067346,0.0282030885443944,0.0282030885443944,2.2452030885443945,True,4796.4,True,263.0,A
318,42.0,26.0,1874.6400570869448,182.17142,3954,38.19429057965621,23.96349,445.5316107494399,544.6026999999999,Saudi Arabia,SAU,Asia,Middle East,,,4747.92961838191,1.8210085520062465,2.200074808992658,3.020510459362796,,1.8210085520062465,NH3,3222.0032200399237,,2.217,0.3639965436700336,0.4149755662563885,0.6368098118067346,0.0257760257603193,0.0257760257603193,2.2427760257603193,True,4796.4,True,297.0,A
319,42.0,27.0,1926.8349289894104,258.04,3954,38.19429057965621,23.96349,509.43879251605006,688.4393,Saudi Arabia,SAU,Asia,Middle East,,,4747.92961838191,1.8465714247128904,2.225637681699302,3.04607333206944,,1.8465714247128904,NH3,3150.817925476956,,2.217,0.3639965436700336,0.4149755662563885,0.6368098118067346,0.0252065434038156,0.0252065434038156,2.2422065434038156,True,4796.4,True,287.0,A
320,42.0,28.0,1899.82497215271,125.83517,3954,38.19429057965621,23.96349,587.4455558835537,768.8075,Saudi Arabia,SAU,Asia,Middle East,,,4747.92961838191,1.877774130059892,2.256840387046304,3.077276037416442,,1.877774130059892,NH3,3081.7647217309855,,2.217,0.3639965436700336,0.4149755662563885,0.6368098118067346,0.0246541177738478,0.0246541177738478,2.241654117773848,True,4796.4,True,314.0,A
321,42.0,36.0,1710.7549262046814,185.34753,3579,39.82747848101265,40.991235,585.5186833053175,1101.9797,Iraq,IRQ,Asia,Middle East,,,4747.92961838191,1.8770033810285975,2.25606963801501,3.0765052883851474,,1.8770033810285975,NH3,2625.585434228384,,2.217,0.3639965436700336,0.4149755662563885,0.6368098118067346,0.021004683473827,0.021004683473827,2.238004683473827,True,283.5,True,351.0,A
322,43.0,15.0,1672.795066833496,123.05635,6890,42.88962576674221,14.9452329235,13.32944327358911,40.3557,Yemen,YEM,Asia,Middle East,,,4747.92961838191,1.6851764623361936,2.1547598711338294,3.00229781506302,,1.6851764623361936,NH3,4177.645467571177,,2.217,0.3639965436700336,0.4149755662563885,0.6368098118067346,,0.3639965436700336,2.5809965436700337,True,220.3,True,310.0,A
323,43.0,16.0,1660.0199484825134,54.50778,5749,42.67195750245098,15.31688,83.37229136751672,207.9668,Yemen,YEM,Asia,Middle East,,,2491.8883844173984,1.7815471955985194,2.1599176713222388,2.8968493819732735,,1.7815471955985194,NH3,4091.416969879712,,2.217,0.2263752383835902,0.2643604550160978,0.4848716944010602,,0.2263752383835902,2.4433752383835903,True,220.3,True,344.0,A
