corridor,name,subtitle,dest_lat,dest_lon,n_source_isos,n_source_countries,min_total_cost,median_total_cost,p25_total_cost,p75_total_cost,min_gen_cost,median_gen_cost,min_transport_cost,median_transport_cost,best_source_country,dominant_mode,within_cap_points,colour,scenario,year
A,Corridor A,North Africa & Middle East via Italy,41.9,12.5,19,19,2.4739700035475316,4.097050052987784,3.3133889407670454,4.58447474967707,1.5837950039845157,2.3891460389661687,0.5999694628032692,1.56531666986788,LBY,H2 Gas,520,#E63946,Ambitious,2050
B,Corridor B,"Iberian Gateway (SW Europe, Africa & Americas)",37.26,-6.94,27,27,1.985180120905196,4.37222128351822,3.900955154381364,5.113057171534907,1.3767537770047602,2.1281902179643,0.21629999999999996,2.0120672324595503,MAR,NH3,1506,#F4A261,Ambitious,2050
C,Corridor C,North Sea Hub (Global Seaborne),51.92,4.48,132,128,3.1528457665909073,4.67861268139497,4.062381529627326,5.630807493423105,1.3767537770047602,2.311451288299129,1.572397422261285,2.189011238157981,CHL,NH3,5524,#2196F3,Ambitious,2050
D,Corridor D,"Nordic, Baltic & Atlantic (Offshore Wind)",53.55,9.99,5,3,2.5316966911440053,4.485031137487327,3.926214300205818,4.811863680162641,1.4720864005303507,2.1456020257643864,0.8174036413688548,2.2533403064033832,GBR,NH3,216,#4CAF50,Ambitious,2050
E,Corridor E,"SE Europe, Ukraine & Middle East Gateway",48.21,16.37,16,16,2.6730830555381973,5.45713115718178,4.29628065714954,6.602528514186184,1.5837950039845157,2.4909602807663713,0.6493595721292902,2.5440020189507107,TUR,NH3,708,#9C27B0,Ambitious,2050
EU,EU Domestic,EU Domestic Production,,,27,23,1.478577671097381,2.8608078806148276,2.50868134115342,3.327759691488875,1.478577671097381,2.8608078806148276,0.0,0.0,-99,Domestic,328,#009688,Ambitious,2050
