corridor,name,subtitle,dest_lat,dest_lon,n_source_isos,n_source_countries,min_total_cost,median_total_cost,p25_total_cost,p75_total_cost,min_gen_cost,median_gen_cost,min_transport_cost,median_transport_cost,best_source_country,dominant_mode,within_cap_points,colour,scenario,year
A,Corridor A,North Africa & Middle East via Italy,41.9,12.5,19,19,2.4739700035475316,4.102667891976784,3.316414133277005,4.599161582325316,1.5837950039845161,2.39040423136319,0.5999694628032692,1.5671986811187286,LBY,H2 Gas,522,#E63946,Current trajectory,2050
B,Corridor B,"Iberian Gateway (SW Europe, Africa & Americas)",37.26,-6.94,27,27,1.9851801209051958,4.3737247183165096,3.9015007163015873,5.113710639926877,1.3767537770047604,2.1283550863103797,0.21629999999999996,2.012462281812983,MAR,NH3,1508,#F4A261,Current trajectory,2050
C,Corridor C,North Sea Hub (Global Seaborne),51.92,4.48,132,131,3.1528457665909073,4.679422544323661,4.062381529627325,5.6317258007775015,1.3767537770047604,2.314828150162133,1.572397422261285,2.1882726388553237,CHL,NH3,5536,#2196F3,Current trajectory,2050
D,Corridor D,"Nordic, Baltic & Atlantic (Offshore Wind)",53.55,9.99,5,3,2.5316966911440053,4.485031137487327,3.9262143002058174,4.811863680162641,1.4720864005303511,2.145602025764386,0.8174036413688548,2.2533403064033832,GBR,NH3,216,#4CAF50,Current trajectory,2050
E,Corridor E,"SE Europe, Ukraine & Middle East Gateway",48.21,16.37,16,16,2.6730830555381977,5.45713115718178,4.29628065714954,6.602528514186184,1.5837950039845161,2.4909602807663713,0.6493595721292902,2.5440020189507107,TUR,NH3,708,#9C27B0,Current trajectory,2050
EU,EU Domestic,EU Domestic Production,,,27,25,1.478577671097381,2.855808031671728,2.507603637075987,3.3258915976913035,1.478577671097381,2.855808031671728,0.0,0.0,-99,Domestic,331,#009688,Current trajectory,2050
