,Longitude,Latitude,Solar Energy Potential,Wind Power Density,Port Code,Port Long.,Port Lat.,Gen-Port Direct Dist.,Gen-Port Driving Dist.,Country,ISO_A3,Continent,H2_Region,Is_Offshore,Offshore_Zone,Solar Array Size,Solar CapEx,Yearly Cost Solar,Elec Cost Solar,Wind Turbine Power,No. of Turbines,Wind CapEx,Yearly Cost Wind,Elec Cost Wind,Cheaper source,Yearly Cost Electrolyser,Yearly gen. cost,Gen. cost per kg H2,Shipping Dist.,NH3 Cost,LOHC Cost,H2 Liq Cost,H2 Gas Cost,Transport Cost per kg H2,Cheapest Medium,Direct Dist.,Driving Dist.,Yearly Transport Cost,Total Yearly Cost,Total Cost per kg H2,Gen. emissions per kg H2,NH3 Emissions per kg H2,LOHC Emissions per kg H2,LH2 Emissions per kg H2,H2Gas Emissions per kg H2,Transport Emissions per kg H2,Total Emissions per kg H2,Below RED3 Threshold,country_cap_kt,within_cap,cap_rank,Corridor
0,23.0,49.0,1103.3950006961825,136.44785,4142,20.129546733333328,54.675535,661.605655582899,916.0604,Ukraine,UKR,Europe,Non-EU Europe,,,732539117.4420938,370165264845.38916,97788259528.38695,120.98314882019467,0.428663563158122,314263.55051231955,798414734236.242,183638317584.6748,227.19641409496066,Solar,18151356110.348507,115939615638.73546,6.9424919544152965,3050.3732352301477,1.5879251727275092,2.6386186064409474,5.319460164120863,2.3802976,1.5879251727275092,NH3,496.6131115748783,682.7991999999999,26518350384.549404,142457966023.28485,8.530417127142806,2.1879999999999997,0.2259583416504922,0.25467926601229396,0.4381507599587137,0.0019864524462995135,0.0019864524462995135,2.1899864524462993,True,573.9,True,707.0,E
1,24.0,49.0,1125.2949798107147,250.18251,3015,28.65831452538937,44.33846,628.694984640264,791.8849,Ukraine,UKR,Europe,Non-EU Europe,,,718282774.2961764,362961276811.6001,95885148895.40576,118.62862980081873,0.7859715354726551,171397.21637924403,435449999661.6732,103094693629.56052,127.54824272474949,Solar,18151356110.348507,114036505005.75427,6.8285332338775016,3050.3732352301477,1.6387820510833149,2.7535576264409474,5.420246416404722,2.6265955,1.6387820510833149,NH3,569.2657949403148,764.8985,27367660253.09136,141404165258.84564,8.467315284960817,2.1879999999999997,0.2259583416504922,0.25467926601229396,0.4381507599587137,0.002277063179761259,0.002277063179761259,2.190277063179761,True,573.9,True,705.0,E
2,24.0,50.0,1126.3899874687197,257.5604,4142,20.129546733333328,54.675535,583.1120988706488,778.2805,Ukraine,UKR,Europe,Non-EU Europe,,,717584503.5842404,362608427991.83997,95791935200.7729,118.51330628095822,0.8091498604956486,166487.49497505202,422976412114.8149,100326744434.9289,124.12374973391509,Solar,18151356110.348507,113943291311.12141,6.822951575516252,1792.3914324406885,1.6542023513548203,2.8195180664409474,5.29618607984194,1.1520834004646026,1.1520834004646026,H2 Gas,591.2947953281797,812.0131,19239792787.75886,133183084098.88028,7.975034975980854,2.1879999999999997,0.1566998851949973,0.17876450114358297,0.3623766568111233,0.002365179181312719,0.002365179181312719,2.1903651791813123,True,573.9,True,696.0,E
3,25.0,48.0,1178.9500069618225,259.96005,3015,28.65831452538937,44.33846,495.3122129222127,640.2681,Ukraine,UKR,Europe,Non-EU Europe,,,685593108.4668752,346442597438.3213,91521333435.04619,113.22973899520734,0.8166885833068355,164950.67530865755,419071983925.4399,99460333001.83646,123.05182981372353,Solar,18151356110.348507,109672689545.3947,6.56722691888591,1754.8585775727283,1.6902521565830069,2.8878527664409472,4.878910023698561,1.1019503041380443,1.1019503041380443,H2 Gas,642.794517082732,860.8235999999999,18402570079.10534,128075259624.50003,7.669177223023954,2.1879999999999997,0.15463511377303416,0.17649952573151056,0.3601263180806234,0.002571178068330928,0.002571178068330928,2.1905711780683306,True,573.9,True,671.0,E
4,25.0,49.0,1141.3550341129303,217.1471,3015,28.65831452538937,44.33846,588.8092578731183,730.1492,Ukraine,UKR,Europe,Non-EU Europe,,,708175787.4123728,357854033542.8776,94535944964.98013,116.95940140171739,0.6821877341083282,197472.5234680656,501696655837.7089,117795145918.90042,145.73556925681746,Solar,18151356110.348507,112687301075.32864,6.747742579360996,1754.8585775727283,1.6897837065655483,2.9844086664409475,5.148553323698561,1.1393491221184064,1.1393491221184064,H2 Gas,642.125302772077,929.7921,19027130339.377388,131714431414.70602,7.887091701479402,2.1879999999999997,0.15463511377303416,0.17649952573151056,0.3601263180806234,0.0025685012110883082,0.0025685012110883082,2.190568501211088,True,573.9,True,691.0,E
5,25.0,50.0,1117.6300132274628,284.89603,3228,30.64456033199195,46.342805,584.177515795642,762.13,Ukraine,UKR,Europe,Non-EU Europe,,,723208924.6296009,365450549670.10297,96542751548.7123,119.44221253614131,0.8950272748848974,150513.1040287658,382392039281.3356,91320876501.8216,112.98173467340723,Wind,18151356110.348507,109472232612.1701,6.5552235097107845,1499.124554177466,1.7025712489061722,2.9019580464409476,5.220525882274753,1.035202815929311,1.035202815929311,H2 Gas,660.3932204015397,870.8988,17287887026.019493,126760119638.1896,7.590426325640095,0.5424,0.11985042006012561,0.11966687939916136,0.1605151166965527,0.002641572881606159,0.002641572881606159,0.5450415728816062,True,573.9,True,662.0,E
6,25.0,51.0,1130.0399839878082,232.21153,3697,21.13581203708845,55.68641,581.3885346614377,771.0596999999999,Ukraine,UKR,Europe,Non-EU Europe,,,715266726.3574635,361437213239.51605,95482530016.00613,118.13051172366771,0.7295140367268459,184661.7426825119,469149718340.24164,110572823624.25871,136.8001479985385,Solar,18151356110.348507,113633886126.35464,6.804424318943392,1754.8585775727283,1.727578719595295,3.0883715464409476,5.271284823698561,1.1363808328337341,1.1363808328337341,H2 Gas,696.1181785288579,1004.0513,18977559908.32336,132611446034.67801,7.940805151777126,2.1879999999999997,0.15463511377303416,0.17649952573151056,0.3601263180806234,0.002784472714115432,0.002784472714115432,2.1907844727141152,True,573.9,True,694.0,E
7,26.0,49.0,1157.779974937439,194.8725,3228,30.64456033199195,46.342805,456.9523760559475,565.9843000000001,Ukraine,UKR,Europe,Non-EU Europe,,,698129193.3673975,352777307867.8882,93194803007.56917,115.30014723557328,0.6122100143866771,220044.3151330864,559042316873.1173,130520424487.09827,161.47922067488776,Solar,18151356110.348507,111346159117.91768,6.667434677719622,1034.295424098316,1.7408784516261115,2.873085586093422,4.576384130546677,0.7983811080017731,0.7983811080017731,H2 Gas,715.1177957157387,,13332964503.62961,124679123621.54729,7.465815785721395,2.1879999999999997,0.11501326630930894,0.133016080861504,0.3170403147519857,0.0028604711828629547,0.0028604711828629547,2.1908604711828628,True,573.9,True,647.0,E
8,26.0,50.0,1132.960033416748,238.39035,2181,30.744834388315542,46.49840286467224,524.9254048614619,706.8607,Ukraine,UKR,Europe,Non-EU Europe,,,713423224.261859,360505658288.7781,95236436862.65268,117.82604649707116,0.7489253722466996,179875.51006478403,456989865130.2646,107874493591.06215,133.46178748832355,Solar,18151356110.348507,113387792973.00119,6.789688201976119,1320.6870372117187,1.7514390396371453,3.0786329990744856,5.035587809704684,0.94012696476934,0.94012696476934,H2 Gas,730.2043500172156,,15700120311.647978,129087913284.64917,7.7298151667454595,2.1879999999999997,0.13075707223250743,0.15029880460334616,0.3341386119465965,0.0029208174000688626,0.0029208174000688626,2.1909208174000687,True,573.9,True,678.0,E
9,26.0,51.0,1109.2350125312803,196.82568,4075,24.09501611899418,57.0163,681.1198806802829,830.5704000000001,Ukraine,UKR,Europe,Non-EU Europe,,,728682371.9668753,368216381603.13916,97273414083.97913,120.34618459442164,0.6183461103258155,217860.727323652,553494716212.115,129289385163.08064,159.95618493972466,Solar,18151356110.348507,115424770194.32764,6.911662885887883,2471.2033132929346,1.7732391093488133,3.2731544472606937,5.502849892233771,,1.7732391093488133,NH3,761.3473067481699,,29613093126.125183,145037863320.45282,8.684901995236697,2.1879999999999997,0.19405901189891053,0.21972840396850352,0.4031800309201715,0.0030453892269926798,0.0030453892269926798,2.1910453892269923,True,573.9,True,708.0,E
