,Longitude,Latitude,Solar Energy Potential,Wind Power Density,Port Code,Port Long.,Port Lat.,Gen-Port Direct Dist.,Gen-Port Driving Dist.,Country,ISO_A3,Continent,H2_Region,Is_Offshore,Offshore_Zone,Shipping Dist.,NH3 Cost,LOHC Cost,H2 Liq Cost,H2 Gas Cost,Transport Cost per kg H2,Cheapest Medium,Direct Dist.,Driving Dist.,Yearly Transport Cost,Solar Array Size,Solar CapEx,Yearly Cost Solar,Elec Cost Solar,Wind Turbine Power,No. of Turbines,Wind CapEx,Yearly Cost Wind,Elec Cost Wind,Cheaper source,Yearly Cost Electrolyser,Yearly gen. cost,Gen. cost per kg H2,Total Yearly Cost,Total Cost per kg H2,country_cap_kt,within_cap,cap_rank,Year
0,-159.0,56.0,1063.974986076355,472.33026,4944,-152.4157358174603,57.783555,447.5045175597334,491.8272,United States of America,USA,North America,North America,,,3050.3732352301477,1.9270563459996723,2.220125387760187,2.9479935234286145,,1.9270563459996723,NH3,8445.575087233432,,3584324803.5593905,87621142.24593031,48958426042.1342,5817408556.156421,62.40066774266251,1.4838692748841569,10471.127205414381,22829417068.13288,2640345764.140652,28.32177543719642,Wind,1313589340.37103,3953935104.5116825,2.1257715615654207,7538259908.071074,4.052827907565093,1219.6308206704846,True,248.0,2031
1,-159.0,59.0,1079.3050062656405,369.35553,4944,-152.4157358174603,57.783555,408.0202428992612,,United States of America,USA,North America,North America,,,3050.3732352301477,1.907664703634985,2.204331677895998,2.932199813564426,,1.907664703634985,NH3,8111.990885428323,,3548256348.7610717,86376606.2974815,48263039978.5984,5734780392.572002,61.51435341004423,1.1603646196107644,13390.432344214389,29194160161.727215,3168533158.8497944,33.98739885094613,Wind,1313589340.37103,4482122499.220824,2.4097432791509807,8030378847.981895,4.317407982785966,1219.6308206704846,True,590.0,2031
2,-135.0,57.0,917.9750382900238,958.34094,3146,-130.00012658113093,55.90287,331.53387693717167,1852.1911,Ocean / International,CAN,North America,North America,,,1792.3914324406885,1.8895559831286932,2.183024062340875,2.8457445798419387,,1.8895559831286932,NH3,8046.443374642074,,3514574128.6193695,101556904.83127725,56745051328.991135,6742642151.868046,72.32522326133075,2.5132741228718345,6182.28779428306,13478780624.299553,1864369698.8833876,19.998236844890748,Wind,1313589340.37103,3177959039.2544174,1.7085801286314073,6692533167.873787,3.5981361117601005,1004.1334917261141,True,72.0,2031
3,-128.0,55.0,999.0049958229064,1433.1104,3679,-128.6718224560537,53.977895,121.8188056016047,207.8273,Canada,CAN,North America,North America,,,1754.8585775727283,1.8890602775886791,2.182303692444498,2.8425057236985607,,1.8890602775886791,NH3,8090.788149711213,,3513652116.3149433,93319556.95007789,52142422594.78559,6195741976.683992,66.45887645232963,2.5132741228718345,6182.28779428306,13478780624.299553,1864369698.8833876,19.998236844890748,Wind,1313589340.37103,3177959039.2544174,1.7085801286314073,6691611155.569361,3.597640406220086,1004.1334917261141,True,70.0,2031
4,-126.0,55.0,1163.9849603176117,77.40454,3679,-128.6718224560537,53.977895,207.16071533791597,422.9948,Canada,CAN,North America,North America,,,1754.8585775727283,1.8890602775886791,2.182303692444498,2.8425057236985607,,1.8890602775886791,NH3,8037.400982760813,,3513652116.3149433,80092704.61335656,44751901822.07017,5317574881.593035,57.03918165277522,0.24317353421849724,63895.867547645765,139307390747.8766,12306438574.834238,132.00551021829727,Solar,1313589340.37103,6631164221.964065,3.5651420548193897,10144816338.279007,5.454202332408069,1004.1334917261141,True,3739.0,2031
5,-125.0,49.0,1168.7299644947052,74.20218,149,-125.00189345292245,48.99731080513448,0.3295997986872414,0.0,Canada,CAN,North America,North America,,,1499.124554177466,1.741473759447357,2.0933418818339478,2.734902913534851,,1.741473759447357,NH3,8611.91283695068,,3239141192.572084,79767530.93809326,44570210612.35569,5295985707.197155,56.80760450200248,0.2331130235683475,66653.43572690785,145319510820.83624,12805363039.077114,137.35724362697425,Solar,1313589340.37103,6609575047.568185,3.553534971810852,9848716240.140268,5.295008731258209,1004.1334917261141,True,3535.0,2031
6,-125.0,54.0,1163.2550132274628,239.63728,3679,-128.6718224560537,53.977895,240.8319630722674,481.9606,Canada,CAN,North America,North America,,,1754.8585775727283,1.8890602775886791,2.182303692444498,2.8425057236985607,,1.8890602775886791,NH3,8109.86460590045,,3513652116.3149433,80142963.1001113,44779983816.25218,5320911680.719048,57.07497396331631,0.7528427183742403,20638.81811472091,44997274628.7207,4479977428.6133795,48.0546587572376,Wind,1313589340.37103,5793566768.984409,3.114820843540005,9307218885.299353,5.003881121128684,1004.1334917261141,True,2788.0,2031
7,-124.0,45.0,1292.099986076355,257.66876,3837,-123.9061330086587,46.18408,131.80625344692854,171.9273,Ocean / International,USA,North America,North America,,,1034.295424098316,1.8703449835920953,2.164307839652474,2.7628312305466753,,1.8703449835920953,NH3,8981.132914578508,,3478841669.481297,72151307.64315242,40314636040.420006,4790323701.134405,51.38360057898122,0.8094902834755917,19194.528026705477,41848396753.41178,4218663251.943692,45.251661691206166,Wind,1313589340.37103,5532252592.314722,2.97432935070684,9011094261.796019,4.844674334298936,1219.6308206704846,True,2193.0,2031
8,-124.0,52.0,1376.0499930381775,239.30109,2283,-123.90600187203916,49.17560352478176,314.2572302797283,948.8323,Canada,CAN,North America,North America,,,1320.6870372117187,1.8824109204765782,2.1726282926335383,2.7994057097046836,,1.8824109204765782,NH3,8280.466581319677,,3501284312.0864353,67749503.34127979,37855122219.42564,4498075810.3643055,48.24879177977118,0.7517865463400301,20667.81323656506,45060490528.6459,4485223491.336521,48.110930860835595,Wind,1313589340.37103,5798812831.707551,3.117641307369651,9300097143.793987,5.000052227846229,1004.1334917261141,True,2770.0,2031
9,-124.0,54.0,1240.2700006961825,151.76865,4295,-127.11577535720149,50.599415,433.904714189744,1335.193,Canada,CAN,North America,North America,,,2471.2033132929346,1.9166582110123322,2.207518046495644,2.909100577909668,,1.9166582110123322,NH3,8080.975981437131,,3564984272.4829383,75166458.55239461,41999355492.96587,4990507860.435786,53.53088404572177,0.4767952758852406,32587.95696888947,71049090174.02237,6641924953.905441,71.24487617114995,Solar,1313589340.37103,6304097200.806816,3.389299570326245,9869081473.289755,5.305957781338577,1004.1334917261141,True,3552.0,2031
