,Longitude,Latitude,Solar Energy Potential,Wind Power Density,Port Code,Port Long.,Port Lat.,Gen-Port Direct Dist.,Gen-Port Driving Dist.,Country,ISO_A3,Continent,H2_Region,Is_Offshore,Offshore_Zone,Solar Array Size,Solar CapEx,Yearly Cost Solar,Elec Cost Solar,Wind Turbine Power,No. of Turbines,Wind CapEx,Yearly Cost Wind,Elec Cost Wind,Cheaper source,Yearly Cost Electrolyser,Yearly gen. cost,Gen. cost per kg H2,Shipping Dist.,NH3 Cost,LOHC Cost,H2 Liq Cost,H2 Gas Cost,Transport Cost per kg H2,Cheapest Medium,Direct Dist.,Driving Dist.,Yearly Transport Cost,Total Yearly Cost,Total Cost per kg H2,Gen. emissions per kg H2,NH3 Emissions per kg H2,LOHC Emissions per kg H2,LH2 Emissions per kg H2,H2Gas Emissions per kg H2,Transport Emissions per kg H2,Total Emissions per kg H2,Below RED3 Threshold,country_cap_kt,within_cap,cap_rank,Corridor
0,-135.0,57.0,917.9750382900238,958.34094,3146,-130.00012658113093,55.90287,331.53387693717167,1852.1911,Ocean / International,CAN,North America,North America,,,135124693.71876493,69639807538.2276,8274841431.244497,66.71048310114283,2.5132741228718345,8225.730648956122,17577948760.365307,2451060223.136381,19.760065851900148,Wind,1574717014.2648644,4025777237.4012456,1.6103108949604983,3598.384492007377,1.7742043814814203,2.1444116112829645,2.9558198363485335,,1.7742043814814203,NH3,7343.492895910329,,4435510953.703551,8461288191.104797,3.3845152764419186,0.5617808219178082,0.4699196259180019,0.5585655605235025,0.36017558177208,,0.36017558177208,0.9219564036898882,True,4345.6,True,15.0,D
1,-128.0,55.0,999.0049958229064,1433.1104,3679,-128.6718224560537,53.977895,121.8188056016047,207.8273,Canada,CAN,North America,North America,,,124164640.22608325,63991276578.907936,7603663556.690664,61.2995515890026,2.5132741228718345,8225.730648956122,17577948760.365307,2451060223.136381,19.760065851900148,Wind,1574717014.2648644,4025777237.4012456,1.6103108949604983,3598.384492007377,1.7742043814814203,2.1444116112829645,2.9558198363485335,,1.7742043814814203,NH3,7370.25796783351,,4435510953.703551,8461288191.104797,3.3845152764419186,0.5617808219178082,0.4699196259180019,0.5585655605235025,0.36017558177208,,0.36017558177208,0.9219564036898882,True,4345.6,True,14.0,D
2,-126.0,55.0,1163.9849603176117,77.40454,3679,-128.6718224560537,53.977895,207.16071533791597,422.9948,Canada,CAN,North America,North America,,,106565892.27455688,54921332466.33248,6525941604.621616,52.61112502897603,0.24317353421849724,85015.48512742145,181673568608.4078,16068772149.003405,129.54393891521244,Solar,1574717014.2648644,8100658618.88648,3.240263447554592,2340.402689217917,1.7640651196195982,2.12976889719275,2.8870126237240936,,1.7640651196195982,NH3,7313.414433506537,,4410162799.048996,12510821417.935476,5.00432856717419,2.248739726027397,0.4183282625001885,0.5322549114004567,0.5654110453232338,,0.4183282625001885,2.6670679885275854,True,4345.6,True,204.0,D
3,-125.0,49.0,1168.7299644947052,74.20218,149,-125.00189345292245,48.99731080513448,0.3295997986872414,0.0,Canada,CAN,North America,North America,,,106133238.35163201,54698353711.71746,6499446502.147894,52.39752563851974,0.2331130235683475,88684.51734389605,189514095250.19672,16719429572.119507,134.7894377432053,Solar,1574717014.2648644,8074163516.412758,3.229665406565103,2302.8698343499573,1.6197853168841623,2.045618302195287,2.80085311135952,,1.6197853168841623,NH3,7879.135368918738,,4049463292.210406,12123626808.623163,4.849450723449266,2.248739726027397,0.41579528682352157,0.5294828507065017,0.5626351667164001,,0.41579528682352157,2.6645350128509184,True,4345.6,True,185.0,D
4,-125.0,54.0,1163.2550132274628,239.63728,3679,-128.6718224560537,53.977895,240.8319630722674,481.9606,Canada,CAN,North America,North America,,,106632762.7905576,54955795818.19002,6530036658.612881,52.64413871659197,0.7528427183742403,27460.604289803727,58681850371.07851,5862126841.990747,47.25955377861121,Wind,1574717014.2648644,7436843856.255611,2.9747375425022446,2302.8698343499573,1.7636853168841622,2.12921857575434,2.884486080099422,,1.7636853168841622,NH3,7382.907234584961,,4409213292.210405,11846057148.466017,4.738422859386407,0.5617808219178082,0.38244921182139174,0.46288285070650176,0.26531069074499225,,0.26531069074499225,0.8270915126628005,True,4345.6,True,165.0,D
5,-124.0,52.0,1376.0499930381775,239.30109,2283,-123.90600187203916,49.17560352478176,314.2572302797283,948.8323,Canada,CAN,North America,North America,,,90142870.1849276,46457327360.809586,5520219409.266619,44.503149296130665,0.7517865463400301,27499.183222127805,58764291496.92649,5868968337.843481,47.314708852851915,Solar,1574717014.2648644,7094936423.531483,2.837974569412593,2047.1358109546952,1.7609221227868765,2.1252115759313006,2.866194348911454,,1.7609221227868765,NH3,7549.548199105002,,4402305306.967192,11497241730.498674,4.598896692199469,2.248739726027397,0.39853963329779796,0.510595125889008,0.5437412201809795,,0.39853963329779796,2.6472793593251946,True,4345.6,True,118.0,D
6,-124.0,54.0,1240.2700006961825,151.76865,4295,-127.11577535720149,50.599415,433.904714189744,1335.193,Canada,CAN,North America,North America,,,100011365.12274328,51543296988.180664,6124551811.643221,49.375183020425744,0.4767952758852406,43359.313792175766,92656546712.98877,8681566068.835299,69.98943379624261,Solar,1574717014.2648644,7699268825.908085,3.0797075303632337,2302.8698343499573,1.7832512079303369,2.1427804614302377,2.8980479657753198,,1.7832512079303369,NH3,7352.50246238043,,4458128019.825842,12157396845.733927,4.862958738293571,2.248739726027397,0.41579528682352157,0.5294828507065017,0.5626351667164001,,0.41579528682352157,2.6645350128509184,True,4345.6,True,189.0,D
7,-123.0,50.0,1134.4200146198273,100.82697,1934,-123.2597273115,49.1586226685,95.44510763341904,143.7982,Canada,CAN,North America,North America,,,109343183.55797017,56352677286.67333,6696018918.739006,53.982261851788785,0.31675726823571854,65266.114008631776,139470213260.32352,12566465774.418798,101.30889028520953,Solar,1574717014.2648644,8270735933.00387,3.308294373201548,1582.3066808755452,1.7260266796929913,2.1164443035234326,2.8267282982228337,,1.7260266796929913,NH3,7714.1780217913565,,4315066699.232478,12585802632.236347,5.034321052894539,2.248739726027397,0.3671888600867913,0.47626428254040787,0.5094872195814357,,0.3671888600867913,2.615928586114188,True,4345.6,True,207.0,D
8,-123.0,53.0,1251.584963798523,143.02011,1934,-123.2597273115,49.1586226685,427.73872276738234,718.795,Canada,CAN,North America,North America,,,99107211.63823345,51077319431.352066,6069182755.788798,48.92880631392405,0.4493109268916041,46011.60297782527,98324347592.04314,9151916707.661682,73.78132740577612,Solar,1574717014.2648644,7643899770.053663,3.0575599080214655,1868.698293988948,1.775883301319654,2.1332026319542035,2.863234567361294,,1.775883301319654,NH3,7419.432027305218,,4439708253.299135,12083608023.352798,4.8334432093411195,2.248739726027397,0.38650270162771183,0.49741628221064144,0.5305784458942105,,0.38650270162771183,2.6352424276551085,True,4345.6,True,182.0,D
9,-122.0,56.0,1263.2649874687197,187.58942,1934,-123.2597273115,49.1586226685,766.0342703426022,1154.6808,Canada,CAN,North America,North America,,,98190876.1193165,50605063565.88729,6013067689.710378,48.476415389161524,0.5893295437631703,35079.72101606208,74963497452.53354,7213282831.646088,58.15236297185692,Solar,1574717014.2648644,7587784703.975243,3.035113881590097,3019.214570070164,1.9224770551521462,2.284851698671861,3.073756301738076,,1.9224770551521462,NH3,7095.769241191787,,4806192637.880365,12393977341.855608,4.957590936742243,2.248739726027397,0.46415889132802873,0.5823898595710649,0.615743814891982,,0.46415889132802873,2.7128986173554255,True,4345.6,True,200.0,D
