,Longitude,Latitude,Solar Energy Potential,Wind Power Density,Port Code,Port Long.,Port Lat.,Gen-Port Direct Dist.,Gen-Port Driving Dist.,Country,ISO_A3,Continent,H2_Region,Is_Offshore,Offshore_Zone,Shipping Dist.,NH3 Cost,LOHC Cost,H2 Liq Cost,H2 Gas Cost,Transport Cost per kg H2,Cheapest Medium,Direct Dist.,Driving Dist.,Yearly Transport Cost,Solar Array Size,Solar CapEx,Yearly Cost Solar,Elec Cost Solar,Wind Turbine Power,No. of Turbines,Wind CapEx,Yearly Cost Wind,Elec Cost Wind,Cheaper source,Yearly Cost Electrolyser,Yearly gen. cost,Gen. cost per kg H2,Total Yearly Cost,Total Cost per kg H2,country_cap_kt,within_cap,cap_rank,Year
0,-159.0,56.0,1063.974986076355,472.33026,4944,-152.4157358174603,57.783555,447.5045175597334,491.8272,United States of America,USA,North America,North America,,,2827.3686488189364,1.7884368854464368,2.1463135231038883,2.9052378366799774,,1.7884368854464368,NH3,9337.559436742484,,1788436885.4464366,47593840.198185675,31649903731.793472,3884412987.810712,76.70845428965728,1.4838692748841569,5687.681558756598,13343300936.84298,1562135417.6070113,30.84867485815373,Wind,1085220450.0538719,2647355867.660883,2.647355867660883,4435792753.10732,4.43579275310732,370.454,True,181.0,2027
1,-159.0,59.0,1079.3050062656405,369.35553,4944,-152.4157358174603,57.783555,408.0202428992612,,United States of America,USA,North America,North America,,,2827.3686488189364,1.7690452430817494,2.1305198132396996,2.8894441268157887,,1.7690452430817494,NH3,9027.95638212686,,1769045243.0817492,46917836.17069741,31200361053.51378,3829240326.5324183,75.6189178322864,1.1603646196107644,7273.382665868598,17063355734.127731,1884709328.60617,37.21878694061305,Wind,1085220450.0538719,2969929778.660042,2.969929778660042,4738975021.741791,4.738975021741791,370.454,True,303.0,2027
2,-135.0,57.0,917.9750382900238,958.34094,3146,-130.00012658113093,55.90287,331.53387693717167,1852.1911,Ocean / International,CAN,North America,North America,,,1569.386846029477,1.7496153934145078,2.1072736795084905,2.7948754840037466,,1.7496153934145078,NH3,8482.074701911366,,1749615393.4145076,55163434.02595459,36683683627.2598,4721864193.801857,93.24623947268853,2.5132741228718345,3358.0801368058865,7878056000.9466095,1133093850.2958796,22.37606508217884,Wind,1092484052.780232,2225577903.076112,2.2255779030761116,3975193296.4906197,3.9751932964906196,118.13335196777811,True,74.0,2027
3,-128.0,55.0,999.0049958229064,1433.1104,3679,-128.6718224560537,53.977895,121.8188056016047,207.8273,Canada,CAN,North America,North America,,,1531.853991161517,1.7490490521930833,2.1064496991532984,2.791201875929235,,1.7490490521930833,NH3,8350.733385208914,,1749049052.1930833,50689091.31978113,33708245727.654453,4338870658.534663,85.68297516854048,2.5132741228718345,3358.0801368058865,7878056000.9466095,1133093850.2958796,22.37606508217884,Wind,1092484052.780232,2225577903.076112,2.2255779030761116,3974626955.269195,3.974626955269195,118.13335196777811,True,73.0,2027
4,-126.0,55.0,1163.9849603176117,77.40454,3679,-128.6718224560537,53.977895,207.16071533791597,422.9948,Canada,CAN,North America,North America,,,1531.853991161517,1.7490490521930833,2.1064496991532984,2.791201875929235,,1.7490490521930833,NH3,8259.307115676635,,1749049052.1930833,43504561.64688529,28930533495.17872,3723891297.4638443,73.53851052077623,0.24317353421849724,34706.80284960946,81422159485.1838,7929056615.243394,156.58110474841752,Solar,1092484052.780232,4816375350.244076,4.816375350244075,6565424402.437159,6.565424402437158,118.13335196777811,True,3343.0,2027
5,-125.0,49.0,1168.7299644947052,74.20218,149,-125.00189345292245,48.99731080513448,0.3295997986872414,0.0,Canada,CAN,North America,North America,,,1276.1199677662548,1.6008788898841217,2.016631864316788,2.6800046992924615,,1.6008788898841217,NH3,8672.988744787363,,1600878889.8841217,43327934.59614792,28813076506.438366,3708772424.5861835,73.2399466521334,0.2331130235683475,36204.652066080926,84936113747.02585,8253769286.821823,162.9934525608691,Solar,1092484052.780232,4801256477.366415,4.801256477366415,6402135367.250537,6.402135367250537,118.13335196777811,True,3168.0,2027
6,-125.0,54.0,1163.2550132274628,239.63728,3679,-128.6718224560537,53.977895,240.8319630722674,481.9606,Canada,CAN,North America,North America,,,1531.853991161517,1.7490490521930833,2.1064496991532984,2.791201875929235,,1.7490490521930833,NH3,8288.835341844135,,1749049052.1930833,43531860.93020774,28948687518.588146,3726228053.8807135,73.58465622499253,0.7528427183742403,11210.543323829701,26299934637.70448,2835397574.789871,55.992749983404366,Wind,1092484052.780232,3927881627.570103,3.927881627570103,5676930679.763186,5.676930679763187,118.13335196777811,True,2127.0,2027
7,-124.0,45.0,1292.099986076355,257.66876,3837,-123.9061330086587,46.18408,131.80625344692854,171.9273,Ocean / International,USA,North America,North America,,,811.2908376871048,1.7278513715596173,2.0848136221079963,2.696223046769254,,1.7278513715596173,NH3,8927.649686480703,,1727851371.5596173,39190972.84100771,26061996939.270126,3198605602.6290255,63.16529484116397,0.8094902834755917,10426.037325769366,24459483566.254932,2526043397.878585,49.88369803311511,Wind,1085220450.0538719,3611263847.932457,3.611263847932457,5339115219.492074,5.339115219492074,370.454,True,1202.0,2027
8,-124.0,52.0,1376.0499930381775,239.30109,2283,-123.90600187203916,49.17560352478176,314.2572302797283,948.8323,Canada,CAN,North America,North America,,,1097.6824508005077,1.7412614302877296,2.095104927388756,2.7410891305437195,,1.7412614302877296,NH3,8391.755511965062,,1741261430.2877295,36800011.422826216,24472007596.179432,3149997082.980468,62.205385475385945,0.7517865463400301,11226.292824009737,26336882965.126842,2838811845.213921,56.060174175316405,Wind,1092484052.780232,3931295897.994153,3.9312958979941532,5672557328.281882,5.672557328281883,118.13335196777811,True,2119.0,2027
9,-124.0,54.0,1240.2700006961825,151.76865,4295,-127.11577535720149,50.599415,433.904714189744,1335.193,Canada,CAN,North America,North America,,,2248.198726881724,1.7776060175983035,2.133071050198496,2.8636923533717105,,1.7776060175983035,NH3,8240.766780394237,,1777606017.5983033,40828735.221976355,27151108922.614277,3494846655.7060165,69.01539197295321,0.4767952758852406,17701.04767647804,41526657849.01748,4242447753.8490834,83.77883881646879,Solar,1092484052.780232,4587330708.486248,4.587330708486248,6364936726.084551,6.364936726084552,118.13335196777811,True,3125.0,2027
