,Longitude,Latitude,Solar Energy Potential,Wind Power Density,Port Code,Port Long.,Port Lat.,Gen-Port Direct Dist.,Gen-Port Driving Dist.,Country,ISO_A3,Continent,H2_Region,Is_Offshore,Offshore_Zone,Shipping Dist.,NH3 Cost,LOHC Cost,H2 Liq Cost,H2 Gas Cost,Transport Cost per kg H2,Cheapest Medium,Direct Dist.,Driving Dist.,Yearly Transport Cost,Solar Array Size,Solar CapEx,Yearly Cost Solar,Elec Cost Solar,Wind Turbine Power,No. of Turbines,Wind CapEx,Yearly Cost Wind,Elec Cost Wind,Cheaper source,Yearly Cost Electrolyser,Yearly gen. cost,Gen. cost per kg H2,Total Yearly Cost,Total Cost per kg H2,country_cap_kt,within_cap,cap_rank,Year
0,-159.0,56.0,1063.974986076355,472.33026,4944,-152.4157358174603,57.783555,447.5045175597334,491.8272,United States of America,USA,North America,North America,,,3050.3732352301477,1.9270563459996723,2.220125387760187,2.9479935234286145,,1.9270563459996723,NH3,8445.575087233432,,6551991576.398886,157364152.28761294,76332040715.8861,9070035592.796986,54.17161295905028,1.4838692748841569,18805.735852551377,39587063124.78015,4624641761.079225,27.62109376443898,Wind,1971161573.2725742,6595803334.351799,1.939942157162294,13147794910.750685,3.866998503161966,6052.506565363877,True,374.0,2038
1,-159.0,59.0,1079.3050062656405,369.35553,4944,-152.4157358174603,57.783555,408.0202428992612,,United States of America,USA,North America,North America,,,3050.3732352301477,1.907664703634985,2.204331677895998,2.932199813564426,,1.907664703634985,NH3,8111.990885428323,,6486059992.358949,155129014.28896168,75247850687.60796,8941208404.978966,53.402180856421836,1.1603646196107644,24048.693963582766,50623765720.69686,5540538460.222321,33.091370147461554,Wind,1971161573.2725742,7511700033.494895,2.2093235392632042,13997760025.853844,4.11698824289819,6052.506565363877,True,1123.0,2038
2,-135.0,57.0,917.9750382900238,958.34094,3146,-130.00012658113093,55.90287,331.53387693717167,1852.1911,Ocean / International,CAN,North America,North America,,,1792.3914324406885,1.8895559831286932,2.183024062340875,2.8457445798419387,,1.8895559831286932,NH3,8046.443374642074,,6424490342.637557,182392238.08418232,88472320673.50136,10512585409.222551,62.78737301093081,2.5132741228718345,11103.147630908641,23372709772.954773,3279070238.7324114,19.5845453990523,Wind,1971161573.2725742,5250231812.004986,1.54418582706029,11674722154.642544,3.433741810188983,6851.734414131131,True,117.0,2038
3,-128.0,55.0,999.0049958229064,1433.1104,3679,-128.6718224560537,53.977895,121.8188056016047,207.8273,Canada,CAN,North America,North America,,,1754.8585775727283,1.8890602775886791,2.182303692444498,2.8425057236985607,,1.8890602775886791,NH3,8090.788149711213,,6422804943.801509,167598282.730521,81296272088.17455,9659902637.032383,57.69464755915653,2.5132741228718345,11103.147630908641,23372709772.954773,3279070238.7324114,19.5845453990523,Wind,1971161573.2725742,5250231812.004986,1.54418582706029,11673036755.806496,3.433246104648969,6851.734414131131,True,116.0,2038
4,-126.0,55.0,1163.9849603176117,77.40454,3679,-128.6718224560537,53.977895,207.16071533791597,422.9948,Canada,CAN,North America,North America,,,1754.8585775727283,1.8890602775886791,2.182303692444498,2.8425057236985607,,1.8890602775886791,NH3,8037.400982760813,,6422804943.801509,143843372.07711348,69773566434.83072,8290735123.35158,49.517169988272,0.24317353421849724,114754.4847463329,241564226314.93997,21386008252.606815,127.72988043391051,Solar,1971161573.2725742,10261896696.624153,3.01820491077181,16684701640.425663,4.907265188360489,6851.734414131131,True,3677.0,2038
5,-125.0,49.0,1168.7299644947052,74.20218,149,-125.00189345292245,48.99731080513448,0.3295997986872414,0.0,Canada,CAN,North America,North America,,,1499.124554177466,1.741473759447357,2.0933418818339478,2.734902913534851,,1.741473759447357,NH3,8611.91283695068,,5921010782.121014,143259372.84539342,69490288112.00006,8257075018.805113,49.31613195076965,0.2331130235683475,119706.96958939632,251989467403.30026,22251161935.748814,132.89708953620826,Solar,1971161573.2725742,10228236592.077686,3.008304880022849,16149247374.1987,4.749778639470206,6851.734414131131,True,3432.0,2038
6,-125.0,54.0,1163.2550132274628,239.63728,3679,-128.6718224560537,53.977895,240.8319630722674,481.9606,Canada,CAN,North America,North America,,,1754.8585775727283,1.8890602775886791,2.182303692444498,2.8425057236985607,,1.8890602775886791,NH3,8109.86460590045,,6422804943.801509,143933634.35811892,69817349621.84413,8295937592.208082,49.548242206946625,0.7528427183742403,37066.51195810148,78026957318.0092,7814631878.237408,46.67360003102122,Wind,1971161573.2725742,9785793451.509981,2.8781745445617593,16208598395.31149,4.767234822150439,6851.734414131131,True,3465.0,2038
7,-124.0,45.0,1292.099986076355,257.66876,3837,-123.9061330086587,46.18408,131.80625344692854,171.9273,Ocean / International,USA,North America,North America,,,1034.295424098316,1.8703449835920953,2.164307839652474,2.7628312305466753,,1.8703449835920953,NH3,8981.132914578508,,6359172944.213124,129580933.01088873,62855338466.867966,7468687483.59227,44.60741565276453,0.8094902834755917,34472.62331967178,72566685299.23386,7361503321.500724,43.96724849082147,Wind,1971161573.2725742,9332664894.773298,2.7449014396392055,15691837838.986423,4.615246423231301,6052.506565363877,True,3045.0,2038
8,-124.0,52.0,1376.0499930381775,239.30109,2283,-123.90600187203916,49.17560352478176,314.2572302797283,948.8323,Canada,CAN,North America,North America,,,1320.6870372117187,1.8824109204765782,2.1726282926335383,2.7994057097046836,,1.8824109204765782,NH3,8280.466581319677,,6400197129.620365,121675464.25363423,59020662307.87838,7013038074.475306,41.886008092323806,0.7517865463400301,37118.58606547472,78136576053.05441,7823728747.227,46.7279319088845,Solar,1971161573.2725742,8984199647.747879,2.6424116611023174,15384396777.368244,4.524822581578896,6851.734414131131,True,2693.0,2038
9,-124.0,54.0,1240.2700006961825,151.76865,4295,-127.11577535720149,50.599415,433.904714189744,1335.193,Canada,CAN,North America,North America,,,2471.2033132929346,1.9166582110123322,2.207518046495644,2.909100577909668,,1.9166582110123322,NH3,8080.975981437131,,6516637917.44193,134996026.3855036,65482017554.46576,7780798526.241353,46.47152725736054,0.4767952758852406,58526.69905627356,123201779935.2094,11563529754.200506,69.06423374815445,Solar,1971161573.2725742,9751960099.513927,2.868223558680567,16268598016.955856,4.784881769692899,6851.734414131131,True,3492.0,2038
10,-123.0,38.0,1555.630030632019,1252.9034,25477,-122.36638765475,38.074189145000005,56.2298238976564,85.53439999999999,Ocean / International,USA,North America,North America,,,1167.9531625481063,1.804067565152071,2.168444800431365,2.7809677757927838,,1.804067565152071,NH3,9646.118503624712,,6133829721.517041,107629396.73458642,52207388876.94821,6203461493.757299,37.05073829181766,2.5132741228718345,11103.147630908641,23372709772.954773,3279070238.7324114,19.5845453990523,Wind,1971161573.2725742,5250231812.004986,1.54418582706029,11384061533.522026,3.348253392212361,6052.506565363877,True,93.0,2038
11,-123.0,39.0,1774.6299958229065,160.85782,25477,-122.36638765475,38.074189145000005,116.67709047085316,150.1059,United States of America,USA,North America,North America,,,1167.9531625481063,1.855724765152071,2.168444800431365,2.7809677757927838,,1.855724765152071,NH3,9546.154661450337,,6309464201.517041,94347284.86119801,45764684553.415665,5437917208.811361,32.47845538478712,0.5053497455844693,55219.6847173915,116240340807.57664,10985824677.627783,65.61383760666308,Solar,1971161573.2725742,7409078782.083936,2.179140818259981,13718542983.600977,4.034865583412052,6052.506565363877,True,870.0,2038
12,-123.0,44.0,1353.0550062656405,105.11874,3772,-124.19684561280556,43.394895000000005,117.59287355246934,177.7877,United States of America,USA,North America,North America,,,5638.92614879398,1.9149695523784422,2.2220387674823607,3.0322958065256698,,1.9149695523784422,NH3,9046.612002712682,,6510896478.086703,123743322.30677928,60023710478.71497,7132223707.735657,42.59785513296679,0.33024026133861556,84499.85325858084,177876635682.31332,16100801595.105637,96.16350271361549,Solar,1971161573.2725742,9103385281.00823,2.6774662591200675,15614281759.094933,4.592435811498509,6052.506565363877,True,2967.0,2038
