,Longitude,Latitude,Solar Energy Potential,Wind Power Density,Port Code,Port Long.,Port Lat.,Gen-Port Direct Dist.,Gen-Port Driving Dist.,Country,ISO_A3,Continent,H2_Region,Is_Offshore,Offshore_Zone,Shipping Dist.,NH3 Cost,LOHC Cost,H2 Liq Cost,H2 Gas Cost,Transport Cost per kg H2,Cheapest Medium,Direct Dist.,Driving Dist.,Yearly Transport Cost,Solar Array Size,Solar CapEx,Yearly Cost Solar,Elec Cost Solar,Wind Turbine Power,No. of Turbines,Wind CapEx,Yearly Cost Wind,Elec Cost Wind,Cheaper source,Yearly Cost Electrolyser,Yearly gen. cost,Gen. cost per kg H2,Total Yearly Cost,Total Cost per kg H2,country_cap_kt,within_cap,cap_rank,Year
0,-159.0,56.0,1063.974986076355,472.33026,4944,-152.4157358174603,57.783555,447.5045175597334,491.8272,United States of America,USA,North America,North America,,,3050.3732352301477,1.9270563459996723,2.220125387760187,2.9479935234286145,,1.9270563459996723,NH3,8445.575087233432,,4817640864.999181,116582718.12182368,60083748046.71082,7139357578.041235,57.556389088570974,1.4838692748841569,13932.167969007316,29772301711.713844,3463026208.380756,27.918378046581466,Wind,1574717014.2648644,5037743222.64562,2.015097289058248,9855384087.644802,3.9421536350579203,3981.274103352423,True,303.0,2035
1,-159.0,59.0,1079.3050062656405,369.35553,4944,-152.4157358174603,57.783555,408.0202428992612,,United States of America,USA,North America,North America,,,3050.3732352301477,1.907664703634985,2.204331677895998,2.932199813564426,,1.907664703634985,NH3,8111.990885428323,,4769161759.087462,114926823.43760179,59230342322.4189,7037952974.917433,56.73888096841221,1.1603646196107644,17816.39635709501,38072691123.08199,4151846007.356498,33.471536006297555,Wind,1574717014.2648644,5726563021.621363,2.290625208648545,10495724780.708824,4.1982899122835295,3981.274103352423,True,917.0,2035
2,-135.0,57.0,917.9750382900238,958.34094,3146,-130.00012658113093,55.90287,331.53387693717167,1852.1911,Ocean / International,CAN,North America,North America,,,1792.3914324406885,1.8895559831286932,2.183024062340875,2.8457445798419387,,1.8895559831286932,NH3,8046.443374642074,,4723889957.821733,135124693.71876493,69639807538.2276,8274841431.244497,66.71048310114283,2.5132741228718345,8225.730648956122,17577948760.365307,2451060223.136381,19.760065851900148,Wind,1574717014.2648644,4025777237.4012456,1.6103108949604983,8749667195.222979,3.4998668780891915,4345.61973310041,True,90.0,2035
3,-128.0,55.0,999.0049958229064,1433.1104,3679,-128.6718224560537,53.977895,121.8188056016047,207.8273,Canada,CAN,North America,North America,,,1754.8585775727283,1.8890602775886791,2.182303692444498,2.8425057236985607,,1.8890602775886791,NH3,8090.788149711213,,4722650693.971698,124164640.22608325,63991276578.907936,7603663556.690664,61.2995515890026,2.5132741228718345,8225.730648956122,17577948760.365307,2451060223.136381,19.760065851900148,Wind,1574717014.2648644,4025777237.4012456,1.6103108949604983,8748427931.372944,3.4993711725491776,4345.61973310041,True,89.0,2035
4,-126.0,55.0,1163.9849603176117,77.40454,3679,-128.6718224560537,53.977895,207.16071533791597,422.9948,Canada,CAN,North America,North America,,,1754.8585775727283,1.8890602775886791,2.182303692444498,2.8425057236985607,,1.8890602775886791,NH3,8037.400982760813,,4722650693.971698,106565892.27455688,54921332466.33248,6525941604.621616,52.61112502897603,0.24317353421849724,85015.48512742145,181673568608.4078,16068772149.003405,129.54393891521244,Solar,1574717014.2648644,8100658618.88648,3.240263447554592,12823309312.858177,5.129323725143271,4345.61973310041,True,3705.0,2035
5,-125.0,49.0,1168.7299644947052,74.20218,149,-125.00189345292245,48.99731080513448,0.3295997986872414,0.0,Canada,CAN,North America,North America,,,1499.124554177466,1.741473759447357,2.0933418818339478,2.734902913534851,,1.741473759447357,NH3,8611.91283695068,,4353684398.618393,106133238.35163201,54698353711.71746,6499446502.147894,52.39752563851974,0.2331130235683475,88684.51734389605,189514095250.19672,16719429572.119507,134.7894377432053,Solar,1574717014.2648644,8074163516.412758,3.229665406565103,12427847915.03115,4.97113916601246,4345.61973310041,True,3482.0,2035
6,-125.0,54.0,1163.2550132274628,239.63728,3679,-128.6718224560537,53.977895,240.8319630722674,481.9606,Canada,CAN,North America,North America,,,1754.8585775727283,1.8890602775886791,2.182303692444498,2.8425057236985607,,1.8890602775886791,NH3,8109.86460590045,,4722650693.971698,106632762.7905576,54955795818.19002,6530036658.612881,52.64413871659197,0.7528427183742403,27460.604289803727,58681850371.07851,5862126841.990747,47.25955377861121,Wind,1574717014.2648644,7436843856.255611,2.9747375425022446,12159494550.22731,4.863797820090924,4345.61973310041,True,3250.0,2035
7,-124.0,45.0,1292.099986076355,257.66876,3837,-123.9061330086587,46.18408,131.80625344692854,171.9273,Ocean / International,USA,North America,North America,,,1034.295424098316,1.8703449835920953,2.164307839652474,2.7628312305466753,,1.8703449835920953,NH3,8981.132914578508,,4675862458.980239,95999610.88698666,49475741568.21997,5878877766.075342,47.39459712020982,0.8094902834755917,25538.93036612159,54575335435.66648,5521341771.301498,44.51219760408718,Wind,1574717014.2648644,7096058785.566362,2.838423514226545,11771921244.5466,4.708768497818641,3981.274103352423,True,2694.0,2035
8,-124.0,52.0,1376.0499930381775,239.30109,2283,-123.90600187203916,49.17560352478176,314.2572302797283,948.8323,Canada,CAN,North America,North America,,,1320.6870372117187,1.8824109204765782,2.1726282926335383,2.7994057097046836,,1.8824109204765782,NH3,8280.466581319677,,4706027301.191445,90142870.1849276,46457327360.809586,5520219409.266619,44.503149296130665,0.7517865463400301,27499.183222127805,58764291496.92649,5868968337.843481,47.314708852851915,Solar,1574717014.2648644,7094936423.531483,2.837974569412593,11800963724.722927,4.720385489889171,4345.61973310041,True,2737.0,2035
9,-124.0,54.0,1240.2700006961825,151.76865,4295,-127.11577535720149,50.599415,433.904714189744,1335.193,Canada,CAN,North America,North America,,,2471.2033132929346,1.9166582110123322,2.207518046495644,2.909100577909668,,1.9166582110123322,NH3,8080.975981437131,,4791645527.53083,100011365.12274328,51543296988.180664,6124551811.643221,49.375183020425744,0.4767952758852406,43359.313792175766,92656546712.98877,8681566068.835299,69.98943379624261,Solar,1574717014.2648644,7699268825.908085,3.0797075303632337,12490914353.438915,4.996365741375566,4345.61973310041,True,3522.0,2035
