,Longitude,Latitude,Solar Energy Potential,Wind Power Density,Port Code,Port Long.,Port Lat.,Gen-Port Direct Dist.,Gen-Port Driving Dist.,Country,ISO_A3,Continent,H2_Region,Is_Offshore,Offshore_Zone,Solar Array Size,Solar CapEx,Yearly Cost Solar,Elec Cost Solar,Wind Turbine Power,No. of Turbines,Wind CapEx,Yearly Cost Wind,Elec Cost Wind,Cheaper source,Yearly Cost Electrolyser,Yearly gen. cost,Gen. cost per kg H2,Shipping Dist.,NH3 Cost,LOHC Cost,H2 Liq Cost,H2 Gas Cost,Transport Cost per kg H2,Cheapest Medium,Direct Dist.,Driving Dist.,Yearly Transport Cost,Total Yearly Cost,Total Cost per kg H2,Gen. emissions per kg H2,NH3 Emissions per kg H2,LOHC Emissions per kg H2,LH2 Emissions per kg H2,H2Gas Emissions per kg H2,Transport Emissions per kg H2,Total Emissions per kg H2,Below RED3 Threshold,country_cap_kt,within_cap,cap_rank,Corridor
0,-135.0,57.0,917.9750382900238,958.34094,3146,-130.00012658113093,55.90287,331.53387693717167,1852.1911,Ocean / International,CAN,North America,North America,,,1080997549.7501194,557118460305.8208,66198731449.95598,66.71048310114283,2.5132741228718345,65805.84519164897,140623590082.92245,19608481785.09105,19.760065851900148,Wind,12597736114.118916,32206217899.209965,1.6103108949604983,3598.384492007377,1.7742043814814203,2.1444116112829645,2.9558198363485335,,1.7742043814814203,NH3,7343.492895910329,,35484087629.62841,67690305528.83838,3.3845152764419186,0.5617808219178082,0.4699196259180019,0.5585655605235025,0.36017558177208,,0.36017558177208,0.9219564036898882,True,4345.6,True,15.0,D
1,-128.0,55.0,999.0049958229064,1433.1104,3679,-128.6718224560537,53.977895,121.8188056016047,207.8273,Canada,CAN,North America,North America,,,993317121.808666,511930212631.2635,60829308453.525314,61.2995515890026,2.5132741228718345,65805.84519164897,140623590082.92245,19608481785.09105,19.760065851900148,Wind,12597736114.118916,32206217899.209965,1.6103108949604983,3598.384492007377,1.7742043814814203,2.1444116112829645,2.9558198363485335,,1.7742043814814203,NH3,7370.25796783351,,35484087629.62841,67690305528.83838,3.3845152764419186,0.5617808219178082,0.4699196259180019,0.5585655605235025,0.36017558177208,,0.36017558177208,0.9219564036898882,True,4345.6,True,14.0,D
2,-126.0,55.0,1163.9849603176117,77.40454,3679,-128.6718224560537,53.977895,207.16071533791597,422.9948,Canada,CAN,North America,North America,,,852527138.196455,439370659730.65985,52207532836.97293,52.61112502897603,0.24317353421849724,680123.8810193716,1453388548867.2625,128550177192.02724,129.54393891521244,Solar,12597736114.118916,64805268951.09184,3.240263447554592,2340.402689217917,1.7640651196195982,2.12976889719275,2.8870126237240936,,1.7640651196195982,NH3,7313.414433506537,,35281302392.39197,100086571343.48381,5.00432856717419,2.248739726027397,0.4183282625001885,0.5322549114004567,0.5654110453232338,,0.4183282625001885,2.6670679885275854,True,4345.6,True,204.0,D
3,-125.0,49.0,1168.7299644947052,74.20218,149,-125.00189345292245,48.99731080513448,0.3295997986872414,0.0,Canada,CAN,North America,North America,,,849065906.8130561,437586829693.7397,51995572017.18315,52.39752563851974,0.2331130235683475,709476.1387511684,1516112762001.5737,133755436576.95605,134.7894377432053,Solar,12597736114.118916,64593308131.30206,3.229665406565103,2302.8698343499573,1.6197853168841623,2.045618302195287,2.80085311135952,,1.6197853168841623,NH3,7879.135368918738,,32395706337.683247,96989014468.9853,4.849450723449266,2.248739726027397,0.41579528682352157,0.5294828507065017,0.5626351667164001,,0.41579528682352157,2.6645350128509184,True,4345.6,True,185.0,D
4,-125.0,54.0,1163.2550132274628,239.63728,3679,-128.6718224560537,53.977895,240.8319630722674,481.9606,Canada,CAN,North America,North America,,,853062102.3244607,439646366545.52014,52240293268.903046,52.64413871659197,0.7528427183742403,219684.8343184298,469454802968.62805,46897014735.92598,47.25955377861121,Wind,12597736114.118916,59494750850.04489,2.9747375425022446,2302.8698343499573,1.7636853168841622,2.12921857575434,2.884486080099422,,1.7636853168841622,NH3,7382.907234584961,,35273706337.68324,94768457187.72813,4.738422859386407,0.5617808219178082,0.38244921182139174,0.46288285070650176,0.26531069074499225,,0.26531069074499225,0.8270915126628005,True,4345.6,True,165.0,D
5,-124.0,52.0,1376.0499930381775,239.30109,2283,-123.90600187203916,49.17560352478176,314.2572302797283,948.8323,Canada,CAN,North America,North America,,,721142961.4794208,371658618886.4767,44161755274.13295,44.503149296130665,0.7517865463400301,219993.46577702244,470114331975.4119,46951746702.74785,47.314708852851915,Solar,12597736114.118916,56759491388.25186,2.837974569412593,2047.1358109546952,1.7609221227868765,2.1252115759313006,2.866194348911454,,1.7609221227868765,NH3,7549.548199105002,,35218442455.73753,91977933843.9894,4.598896692199469,2.248739726027397,0.39853963329779796,0.510595125889008,0.5437412201809795,,0.39853963329779796,2.6472793593251946,True,4345.6,True,118.0,D
6,-124.0,54.0,1240.2700006961825,151.76865,4295,-127.11577535720149,50.599415,433.904714189744,1335.193,Canada,CAN,North America,North America,,,800090920.9819462,412346375905.4453,48996414493.14577,49.375183020425744,0.4767952758852406,346874.51033740613,741252373703.9102,69452528550.68239,69.98943379624261,Solar,12597736114.118916,61594150607.26468,3.0797075303632337,2302.8698343499573,1.7832512079303369,2.1427804614302377,2.8980479657753198,,1.7832512079303369,NH3,7352.50246238043,,35665024158.606735,97259174765.87141,4.862958738293571,2.248739726027397,0.41579528682352157,0.5294828507065017,0.5626351667164001,,0.41579528682352157,2.6645350128509184,True,4345.6,True,189.0,D
7,-123.0,50.0,1134.4200146198273,100.82697,1934,-123.2597273115,49.1586226685,95.44510763341904,143.7982,Canada,CAN,North America,North America,,,874745468.4637613,450821418293.38666,53568151349.91205,53.982261851788785,0.31675726823571854,522128.9120690542,1115761706082.5881,100531726195.35039,101.30889028520953,Solar,12597736114.118916,66165887464.03096,3.308294373201548,1582.3066808755452,1.7260266796929913,2.1164443035234326,2.8267282982228337,,1.7260266796929913,NH3,7714.1780217913565,,34520533593.859825,100686421057.89078,5.034321052894539,2.248739726027397,0.3671888600867913,0.47626428254040787,0.5094872195814357,,0.3671888600867913,2.615928586114188,True,4345.6,True,207.0,D
8,-123.0,53.0,1251.584963798523,143.02011,1934,-123.2597273115,49.1586226685,427.73872276738234,718.795,Canada,CAN,North America,North America,,,792857693.1058676,408618555450.8165,48553462046.31039,48.92880631392405,0.4493109268916041,368092.82382260216,786594780736.3451,73215333661.29346,73.78132740577612,Solar,12597736114.118916,61151198160.429306,3.0575599080214655,1868.698293988948,1.775883301319654,2.1332026319542035,2.863234567361294,,1.775883301319654,NH3,7419.432027305218,,35517666026.39308,96668864186.82239,4.8334432093411195,2.248739726027397,0.38650270162771183,0.49741628221064144,0.5305784458942105,,0.38650270162771183,2.6352424276551085,True,4345.6,True,182.0,D
9,-122.0,56.0,1263.2649874687197,187.58942,1934,-123.2597273115,49.1586226685,766.0342703426022,1154.6808,Canada,CAN,North America,North America,,,785527008.954532,404840508527.0983,48104541517.68302,48.476415389161524,0.5893295437631703,280637.76812849665,599707979620.2683,57706262653.1687,58.15236297185692,Solar,12597736114.118916,60702277631.80194,3.035113881590097,3019.214570070164,1.9224770551521462,2.284851698671861,3.073756301738076,,1.9224770551521462,NH3,7095.769241191787,,38449541103.04292,99151818734.84486,4.957590936742243,2.248739726027397,0.46415889132802873,0.5823898595710649,0.615743814891982,,0.46415889132802873,2.7128986173554255,True,4345.6,True,200.0,D
