,Longitude,Latitude,Solar Energy Potential,Wind Power Density,Port Code,Port Long.,Port Lat.,Gen-Port Direct Dist.,Gen-Port Driving Dist.,Country,ISO_A3,Continent,H2_Region,Is_Offshore,Offshore_Zone,Solar Array Size,Solar CapEx,Yearly Cost Solar,Elec Cost Solar,Wind Turbine Power,No. of Turbines,Wind CapEx,Yearly Cost Wind,Elec Cost Wind,Cheaper source,Yearly Cost Electrolyser,Yearly gen. cost,Gen. cost per kg H2,Shipping Dist.,NH3 Cost,LOHC Cost,H2 Liq Cost,H2 Gas Cost,Transport Cost per kg H2,Cheapest Medium,Direct Dist.,Driving Dist.,Yearly Transport Cost,Total Yearly Cost,Total Cost per kg H2,Gen. emissions per kg H2,NH3 Emissions per kg H2,LOHC Emissions per kg H2,LH2 Emissions per kg H2,H2Gas Emissions per kg H2,Transport Emissions per kg H2,Total Emissions per kg H2,Below RED3 Threshold,country_cap_kt,within_cap,cap_rank,Corridor
0,-17.0,15.0,1737.034935951233,131.02809,3864,-17.395492323651652,14.676105,55.64467169622003,73.1189,Senegal,SEN,Africa,Sub-Saharan Africa,,,465321671.58593774,205743524457.8706,34452664589.572525,42.624665449562684,0.41163688495790224,327262.54195396113,698409463739.2604,96627253891.37497,119.54675841462732,Solar,11912620607.938395,46365285197.51092,2.776364383084486,3070.0786014166206,1.7010564234107886,2.167020537851587,2.9300269957001164,,1.7010564234107886,NH3,4111.386903647267,,28407642270.96017,74772927468.47108,4.4774208064952745,2.1879999999999997,0.22704405800824684,0.2558684153603854,0.4393431371154045,,0.22704405800824684,2.4150440580082466,True,113.6,True,319.0,A
1,-16.0,13.0,1656.7350125312803,90.02382,6886,-16.559203892256697,13.37916,73.71693023377476,146.8141,Senegal,SEN,Africa,Sub-Saharan Africa,,,487875244.91623497,215715661904.8096,36122543180.433624,44.690630945258604,0.2828181715600899,476324.88602208154,1016522716672.9819,137694013301.0033,170.35434911293524,Solar,11912620607.938395,48035163788.37202,2.8763571130761685,3070.0786014166206,1.7600125834107887,2.167020537851587,2.9300269957001164,,1.7600125834107887,NH3,4225.046147113599,,29392210142.96017,77427373931.33218,4.636369696486957,2.1879999999999997,0.22704405800824684,0.2558684153603854,0.4393431371154045,,0.22704405800824684,2.4150440580082466,True,113.6,True,364.0,A
2,-16.0,14.0,1681.5549540519714,127.459175,3066,-16.574810909776545,13.44084,87.70754382385651,127.0862,Senegal,SEN,Africa,Sub-Saharan Africa,,,480674151.06019706,212531674310.06992,35589370353.01184,44.030992172281685,0.4004248078126158,336426.0423054864,717965247081.503,99151803378.6295,122.67011849684454,Solar,11912620607.938395,47501990960.95023,2.8444305964640857,1812.096798627161,1.7318399756675835,2.1490740188429576,2.8474198042230148,,1.7318399756675835,NH3,4135.214799500543,,28921727593.648643,76423718554.59888,4.576270572131669,2.1879999999999997,0.15778396142470924,0.17995365049167436,0.3635583627581791,,0.15778396142470924,2.345783961424709,True,113.6,True,350.0,A
3,-16.0,15.0,1703.454933166504,159.9279,3864,-17.395492323651652,14.676105,154.4141606332186,214.0003,Senegal,SEN,Africa,Sub-Saharan Africa,,,474494501.88712144,209799321878.58228,35131825834.366135,43.46492036715759,0.502428315744043,268124.4848508134,572203212020.414,80334685985.03658,99.38967435175505,Solar,11912620607.938395,47044446442.30453,2.8170327210960795,1774.5639437592008,1.7735807064519533,2.148361565053392,2.8442141451786656,,1.7735807064519533,NH3,4046.2548120025813,,29618797797.74762,76663244240.05215,4.590613427548033,2.1879999999999997,0.15571914112537283,0.17768867507960195,0.36130770784762867,,0.15571914112537283,2.3437191411253724,True,113.6,True,356.0,A
4,-16.0,17.0,1756.014952659607,269.54532,6897,-16.113889378512603,18.005648335,111.95514811255713,122.6027,Mauritania,MRT,Africa,Sub-Saharan Africa,,,460292208.0907134,203519730448.63638,35107147358.02893,43.434388278850065,0.8468015971215099,159084.8833909355,339502307336.2191,51918394726.822945,64.23317999557449,Solar,12419245892.24686,47526393250.27579,2.8458918113937597,1774.5639437592008,1.7277628664519533,2.148361565053392,2.8442141451786656,1.6047777903821139,1.6047777903821139,H2 Gas,3871.1944759552844,,26799789099.3813,74326182349.65709,4.450669601775873,2.1879999999999997,0.15571914112537283,0.17768867507960195,0.36130770784762867,0.01548477790382114,0.01548477790382114,2.203484777903821,True,4746.9,True,308.0,A
5,-16.0,18.0,1757.839994430542,396.4073,3132,-16.03128134356399,18.014364999999998,3.674499776085456,4.7238,Mauritania,MRT,Africa,Sub-Saharan Africa,,,459814319.02841926,203308430210.5857,35070698073.34445,43.389293404939444,1.2453502615093655,108173.04777377304,230851596506.1176,37372370110.44701,46.23691061321201,Solar,12419245892.24686,47489943965.59131,2.8437092194964855,1518.829920363939,1.6298171470609706,2.066077494660672,2.7652244763773326,1.5703917779785432,1.5703917779785432,H2 Gas,3785.229444946358,,26225542692.241673,73715486657.83298,4.414100997475028,2.1879999999999997,0.1416527503588306,0.16225602874725278,0.3459886527351445,0.015140917779785433,0.015140917779785433,2.203140917779785,True,4746.9,True,293.0,A
6,-16.0,19.0,1778.2800793647766,427.02444,3132,-16.03128134356399,18.014364999999998,109.14625453168406,122.9917,Mauritania,MRT,Africa,Sub-Saharan Africa,,,454529075.24484414,200971542096.2934,34667584944.18083,42.89056384443612,1.3415368436072956,100417.17003544899,214299814014.57846,35156437662.99793,43.495369999255125,Solar,12419245892.24686,47086830836.42769,2.819570708768125,1774.5639437592008,1.7280740664519534,2.148361565053392,2.8442141451786656,1.5364628916196343,1.5364628916196343,H2 Gas,3700.407229049086,,25658930290.047894,72745761126.47559,4.356033600387759,2.1879999999999997,0.15571914112537283,0.17768867507960195,0.36130770784762867,0.014801628916196343,0.014801628916196343,2.202801628916196,True,4746.9,True,275.0,A
7,-15.0,13.0,1653.815050125122,67.05772,3276,-15.580704635140645,11.84803,142.2209160692044,231.341,Senegal,SEN,Africa,Sub-Saharan Africa,,,488736633.48198956,216096527723.59262,36186320848.978676,44.769536359898396,0.21066804051848134,639457.8551249937,1364664024838.2966,182637237800.85468,225.95788316035862,Solar,11912620607.938395,48098941456.91707,2.8801761351447346,1054.0007902847888,1.7614024437093923,2.130628034662596,2.7656418814511845,,1.7614024437093923,NH3,4162.922531658306,,29415420809.94685,77514362266.86392,4.641578578854126,2.1879999999999997,0.11609635594472656,0.13420523020959538,0.3182156589524269,,0.11609635594472656,2.3040963559447265,True,113.6,True,367.0,A
8,-15.0,14.0,1673.8899874687197,151.15063,3066,-16.574810909776545,13.44084,181.22184316724255,242.614,Senegal,SEN,Africa,Sub-Saharan Africa,,,482875222.416673,213504885329.7097,35752338849.45845,44.232615986364195,0.474853708793469,283694.390164119,605430874298.5692,84624203633.035,104.6966442730675,Solar,11912620607.938395,47664959457.39684,2.8541891890656794,1340.3924033981914,1.76701591768673,2.138810202555208,2.8016348950367327,,1.76701591768673,NH3,4072.1886920892584,,29509165825.36839,77174125282.76523,4.621205106752409,2.1879999999999997,0.13184053442269603,0.15148795395143755,0.3353163534202069,,0.13184053442269603,2.3198405344226956,True,113.6,True,361.0,A
9,-15.0,15.0,1691.77508354187,138.37459,3066,-16.574810909776545,13.44084,242.17007414402153,323.4288,Senegal,SEN,Africa,Sub-Saharan Africa,,,477770365.4955123,211247755866.4868,35374372522.02934,43.76499792402304,0.43471659538749974,309887.7171073994,661329931107.1456,91840479899.46655,113.624585415285,Solar,11912620607.938395,47286993129.967735,2.8315564748483673,2490.9086794794075,1.7815379489434056,2.159904285604903,2.8967875263524534,1.6492239603664638,1.6492239603664638,H2 Gas,3982.309900916159,,27542040138.119946,74829033268.08768,4.480780435214831,2.1879999999999997,0.19514397268609157,0.22091755331659493,0.4043674772148959,0.015929239603664637,0.015929239603664637,2.2039292396036645,True,113.6,True,321.0,A
