,Longitude,Latitude,Solar Energy Potential,Wind Power Density,Port Code,Port Long.,Port Lat.,Gen-Port Direct Dist.,Gen-Port Driving Dist.,Country,ISO_A3,Continent,H2_Region,Is_Offshore,Offshore_Zone,Shipping Dist.,NH3 Cost,LOHC Cost,H2 Liq Cost,H2 Gas Cost,Transport Cost per kg H2,Cheapest Medium,Direct Dist.,Driving Dist.,country_cap_kt,within_cap,cap_rank,Year
27,-121.0,41.0,1705.279974937439,123.22334,6367,-121.55685725036533,38.561485000000005,274.91789783240614,440.0488,United States of America,USA,North America,North America,,,999.4281347506984,1.7390730729037576,2.091912890276242,2.7271219346668136,,1.7390730729037576,NH3,9054.853279895247,,7433.328206704846,True,1074.0,2040
28,-121.0,43.0,1666.9549679756165,191.82724,3674,-122.768689375,45.58885,320.4123225349457,422.9964000000001,United States of America,USA,North America,North America,,,858.2493747039987,1.7355212720762496,2.0867289881571627,2.7045390517018273,,1.7355212720762496,NH3,8904.546147031677,,7433.328206704846,True,1154.0,2040
29,-121.0,44.0,1622.790036201477,200.39606,6634,-122.7035916567065,45.64459,227.0461322502766,319.0645,United States of America,USA,North America,North America,,,853.988598743251,1.7354052377494684,2.0865595758262567,2.703802934836929,,1.7354052377494684,NH3,8829.646564750978,,7433.328206704846,True,1250.0,2040
30,-121.0,45.0,1546.140022277832,220.43417,6634,-122.7035916567065,45.64459,151.56171866497587,233.7128,United States of America,USA,North America,North America,,,853.988598743251,1.7354052377494684,2.0865595758262567,2.703802934836929,,1.7354052377494684,NH3,8754.934650209998,,7433.328206704846,True,1548.0,2040
31,-121.0,46.0,1496.134991645813,132.13129,6634,-122.7035916567065,45.64459,138.15239227334118,192.684,United States of America,USA,North America,North America,,,853.988598743251,1.7354052377494684,2.0865595758262567,2.703802934836929,,1.7354052377494684,NH3,8680.42443866385,,7433.328206704846,True,1767.0,2040
32,-121.0,47.0,1453.4300410747528,299.08087,3275,-122.42362220998923,47.27585,112.26399011148575,165.6768,United States of America,USA,North America,North America,,,1129.8827011308883,1.7305778202535709,2.096089116673347,2.745406050449163,,1.7305778202535709,NH3,8606.130202653672,,7433.328206704846,True,1935.0,2040
33,-121.0,50.0,1335.5349707603457,87.76631,2586,-122.71542696864113,48.8319,179.90961052059174,241.1656,Canada,CAN,North America,North America,,,1099.3655189157128,1.7412971939317037,2.095157080687763,2.741317760848517,,1.7412971939317037,NH3,8384.68991555406,,8522.47753481828,True,2808.0,2040
34,-121.0,52.0,1255.964994430542,116.29771,2586,-122.71542696864113,48.8319,372.8770218000093,513.7024,Canada,CAN,North America,North America,,,1099.3655189157128,1.7412971939317037,2.095157080687763,2.741317760848517,,1.7412971939317037,NH3,8238.416504755447,,8522.47753481828,True,3225.0,2040
35,-121.0,55.0,1218.7349951267242,554.7777,1934,-123.2597273115,49.1586226685,668.0754811125216,1209.0413999999998,Canada,CAN,North America,North America,,,1067.5538046579716,1.8538460262352667,2.2013877448667745,2.844168652947507,,1.8538460262352667,NH3,8021.353146353602,,8522.47753481828,True,487.0,2040
36,-121.0,56.0,1325.679988861084,338.51837,1934,-123.2597273115,49.1586226685,776.4415009680994,1179.1603,Canada,CAN,North America,North America,,,1067.5538046579716,1.8971924341774975,2.2447341528090057,2.887515060889738,,1.8971924341774975,NH3,7949.690803540957,,8522.47753481828,True,2565.0,2040
37,-120.0,36.0,1842.154974937439,148.10313,4946,-119.21611784275686,34.16472,215.792275921616,303.4066,United States of America,USA,North America,North America,,,1396.1275919362513,1.7468793938980427,2.103291591778993,2.777168144385854,,1.7468793938980427,NH3,9366.891359407226,,7433.328206704846,True,790.0,2040
38,-120.0,37.0,1784.1200041770935,137.57361,4731,-121.33982489431968,37.95234,158.7950643589376,177.3035,United States of America,USA,North America,North America,,,987.796868287881,1.7367427625607352,2.0915144121662164,2.7253818051890706,,1.7367427625607352,NH3,9291.81809127688,,7433.328206704846,True,885.0,2040
39,-120.0,38.0,1825.729947090149,41.7581,4731,-121.33982489431968,37.95234,117.83596755121074,159.5648,United States of America,USA,North America,North America,,,987.796868287881,1.7225518025607351,2.0915144121662164,2.7253818051890706,,1.7225518025607351,NH3,9216.852627629954,,7433.328206704846,True,742.0,2040
