,Longitude,Latitude,Solar Energy Potential,Wind Power Density,Port Code,Port Long.,Port Lat.,Gen-Port Direct Dist.,Gen-Port Driving Dist.,Country,ISO_A3,Continent,H2_Region,Is_Offshore,Offshore_Zone,Shipping Dist.,NH3 Cost,LOHC Cost,H2 Liq Cost,H2 Gas Cost,Transport Cost per kg H2,Cheapest Medium,Direct Dist.,Driving Dist.,country_cap_kt,within_cap,cap_rank,Year
63,-118.0,41.0,1755.6499791145325,188.00153,6367,-121.55685725036533,38.561485000000005,407.5459801549948,520.1036,United States of America,USA,North America,North America,,,15316.10855462904,1.8134973749923284,2.1946475245269084,3.240503102333018,,1.8134973749923284,NH3,8311.960607668876,,7433.328206704846,True,1171.0,2040
64,-118.0,42.0,1656.0050654411316,96.58989,6367,-121.55685725036533,38.561485000000005,487.0113292918784,630.653,United States of America,USA,North America,North America,,,15316.10855462904,1.8490237259708604,2.2264336641816613,3.2722892419877714,,1.8490237259708604,NH3,8218.548281239784,,7433.328206704846,True,1532.0,2040
65,-118.0,45.0,1570.959963798523,94.517494,6634,-122.7035916567065,45.64459,375.6128609465485,472.4681,United States of America,USA,North America,North America,,,16363.129136212752,1.8099001049053096,2.1938800430936336,3.2543348129734393,,1.8099001049053096,NH3,7939.249824466435,,7433.328206704846,True,1712.0,2040
66,-118.0,47.0,1484.4549679756165,209.69577,4933,-122.2207911642127,47.998295,336.772495931577,433.7348,United States of America,USA,North America,North America,,,16653.24965596402,1.810349807489143,2.1944782889974777,3.258913041188787,,1.810349807489143,NH3,7753.944058613223,,7433.328206704846,True,2142.0,2040
67,-118.0,48.0,1377.5099742412567,64.0862,4933,-122.2207911642127,47.998295,314.943938350633,527.0538,United States of America,USA,North America,North America,,,16653.24965596402,1.810349807489143,2.1944782889974777,3.258913041188787,,1.810349807489143,NH3,7661.59452460151,,7433.328206704846,True,2896.0,2040
68,-118.0,56.0,1322.0299923419952,232.4707,2586,-122.71542696864113,48.8319,859.2413653763334,1322.0539,Canada,CAN,North America,North America,,,16671.488035552506,2.000078394230046,2.3782120948263272,3.442896164552179,,2.000078394230046,NH3,6931.853781841657,,8522.47753481828,True,3674.0,2040
69,-117.0,33.0,1823.9050793647768,83.92054,44678,-117.15652239685278,32.69919550046325,36.43572061524065,48.252300000000005,United States of America,USA,North America,North America,,,14265.4997621916,1.701118149676446,2.1731631589581353,3.219996066393993,,1.701118149676446,NH3,9013.955752663134,,7433.328206704846,True,544.0,2040
70,-117.0,34.0,1868.070011138916,122.605484,28251,-118.11779183240606,33.645730381,110.68972043565654,131.4313,United States of America,USA,North America,North America,,,14410.222149919166,1.767916159807627,2.189553805743543,3.2224432214363627,,1.767916159807627,NH3,8920.145531950719,,7433.328206704846,True,685.0,2040
71,-117.0,35.0,2006.770052909851,259.58688,4030,-118.18389107065347,33.74777,176.4989069387458,222.4453,United States of America,USA,North America,North America,,,14423.31548947514,1.806694057916128,2.1895847209447714,3.2226639926212375,,1.806694057916128,NH3,8826.416198634079,,7433.328206704846,True,498.0,2040
72,-117.0,37.0,1960.7800793647768,185.57411,4107,-118.48497761246,33.91849,367.48972332005263,470.9152,United States of America,USA,North America,North America,,,14477.243923468235,1.8067883353205036,2.1897117583489636,3.2235722114690044,,1.8067883353205036,NH3,8639.235619908048,,7433.328206704846,True,581.0,2040
73,-117.0,38.0,1942.5300097465515,142.59189,4731,-121.33982489431968,37.95234,381.3029567714084,512.8978,United States of America,USA,North America,North America,,,15303.322173413384,1.8081939774522957,2.1916007029068467,3.2372755480328625,,1.8081939774522957,NH3,8545.802626253397,,7433.328206704846,True,642.0,2040
74,-117.0,43.0,1604.1749930381775,150.35788,6634,-122.7035916567065,45.64459,541.4207200385669,761.7443000000001,United States of America,USA,North America,North America,,,16363.129136212752,1.8724723982910136,2.25044833110906,3.310903100988866,,1.8724723982910136,NH3,8080.5983248527455,,7433.328206704846,True,1847.0,2040
75,-117.0,44.0,1572.055058479309,161.96277,6634,-122.7035916567065,45.64459,486.5715704924083,615.2506,United States of America,USA,North America,North America,,,16363.129136212752,1.8505327384725505,2.228508671290597,3.2889634411704027,,1.8505327384725505,NH3,7988.022027740842,,7433.328206704846,True,1890.0,2040
76,-117.0,45.0,1535.554919242859,135.81567,6634,-122.7035916567065,45.64459,452.7820046924634,607.4581,United States of America,USA,North America,North America,,,16363.129136212752,1.837016912152572,2.214992844970619,3.275447614850425,,1.837016912152572,NH3,7895.626280415246,,7433.328206704846,True,1998.0,2040
77,-117.0,47.0,1419.1200041770935,160.26692,4933,-122.2207911642127,47.998295,408.62511471030234,541.6688,United States of America,USA,North America,North America,,,16653.24965596402,1.816387387786355,2.1979283348815986,3.262363087072908,,1.816387387786355,NH3,7711.423886229789,,7433.328206704846,True,2685.0,2040
78,-117.0,48.0,1308.8899874687197,180.88507,4933,-122.2207911642127,47.998295,389.53539205290474,570.2921,United States of America,USA,North America,North America,,,16653.24965596402,1.810349807489143,2.1944782889974777,3.258913041188787,,1.810349807489143,NH3,7619.642032789067,,7433.328206704846,True,3279.0,2040
79,-117.0,55.0,1274.5800375938416,185.77676,2586,-122.71542696864113,48.8319,790.376712717338,1154.8342,Canada,CAN,North America,North America,,,16671.488035552506,1.972532533166448,2.350666233762729,3.415350303488581,,1.972532533166448,NH3,6984.41407707092,,8522.47753481828,True,3758.0,2040
80,-117.0,56.0,1334.4399631023407,240.00948,2586,-122.71542696864113,48.8319,886.6561635672725,1268.1988,Canada,CAN,North America,North America,,,16671.488035552506,2.0110443135064218,2.389178014102703,3.4538620838285548,,2.0110443135064218,NH3,6894.886090293204,,8522.47753481828,True,3666.0,2040
81,-116.0,31.0,1938.1499791145325,41.59796,4109,-116.62098498204458,31.846935,110.92413185891088,161.43370000000002,Mexico,MEX,North America,North America,,,14249.160724183614,1.791634354036239,2.1891712023445136,3.219718977372855,,1.791634354036239,NH3,9150.814354333765,,2259.143088713563,True,575.0,2040
