,Longitude,Latitude,Solar Energy Potential,Wind Power Density,Port Code,Port Long.,Port Lat.,Gen-Port Direct Dist.,Gen-Port Driving Dist.,Country,ISO_A3,Continent,H2_Region,Is_Offshore,Offshore_Zone,Solar Array Size,Solar CapEx,Yearly Cost Solar,Elec Cost Solar,Wind Turbine Power,No. of Turbines,Wind CapEx,Yearly Cost Wind,Elec Cost Wind,Cheaper source,Yearly Cost Electrolyser,Yearly gen. cost,Gen. cost per kg H2,Shipping Dist.,NH3 Cost,LOHC Cost,H2 Liq Cost,H2 Gas Cost,Transport Cost per kg H2,Cheapest Medium,Direct Dist.,Driving Dist.,Yearly Transport Cost,Total Yearly Cost,Total Cost per kg H2,Gen. emissions per kg H2,NH3 Emissions per kg H2,LOHC Emissions per kg H2,LH2 Emissions per kg H2,H2Gas Emissions per kg H2,Transport Emissions per kg H2,Total Emissions per kg H2,Below RED3 Threshold,country_cap_kt,within_cap,cap_rank,Corridor
20,-119.0,56.0,1254.8699867725372,309.1046,1934,-123.2597273115,49.1586226685,813.8295377490297,1303.5885,Canada,CAN,North America,North America,,,1207232634.431156,508363736959.4471,65435754799.50855,43.1941982411669,0.9710807405508115,260005.84310162763,528454530043.80316,60952062269.80555,40.23450893103633,Wind,17981319346.202946,78933381616.0085,2.5218332784667252,1770.4439779391384,1.9290541614285202,2.2858003983553923,3.0093902349344326,,1.9290541614285202,NH3,7001.03322704628,,60379395252.71268,139312776868.7212,4.450887439895245,0.5424,0.13477048003593534,0.13604004967357172,0.17658815016847587,,0.13477048003593534,0.6771704800359353,True,12699.3,True,179.0,D
21,-118.0,56.0,1322.0299923419952,232.4707,2586,-122.71542696864113,48.8319,859.2413653763334,1322.0539,Canada,CAN,North America,North America,,,1145904411.2276886,482538519980.0467,62111574801.9039,40.99990415461141,0.7303282432948768,345716.6951774626,702659415261.2683,77049748655.54813,50.86060561319947,Solar,17981319346.202946,80092894148.10684,2.5588784072877586,6186.93740557121,1.976814835521262,2.346556312675909,3.2326229051879007,,1.976814835521262,NH3,6968.3632762297575,,61874304351.8155,141967198499.92233,4.535693242809021,2.1879999999999997,0.3990995687586618,0.4439598509611978,0.6300875889890579,,0.3990995687586618,2.5870995687586618,True,12699.3,True,192.0,D
22,-117.0,55.0,1274.5800375938416,185.77676,2586,-122.71542696864113,48.8319,790.376712717338,1154.8342,Canada,CAN,North America,North America,,,1188564040.952558,500502422019.90466,64423859104.77956,42.52624501939348,0.5836349044237141,432610.6350955381,879268893091.7825,93369635341.3685,61.63337690529435,Solar,17981319346.202946,82405178450.9825,2.632753305143211,1838.569647846412,1.9205576011189076,2.2777045354771035,3.005794537601649,,1.9205576011189076,NH3,7029.252978299132,,60113452915.021805,142518631366.0043,4.553310906262118,2.1879999999999997,0.15924038615326255,0.18155119357173163,0.36514616751425155,,0.15924038615326255,2.3472403861532625,True,12699.3,True,195.0,D
23,-117.0,56.0,1334.4399631023407,240.00948,2586,-122.71542696864113,48.8319,886.6561635672725,1268.1988,Canada,CAN,North America,North America,,,1135247775.7621064,478051027781.61835,61533952092.39012,40.61861490533502,0.7540120191599065,334857.6153308251,680588642279.3705,75010262901.11595,49.51433930578246,Solar,17981319346.202946,79515271438.59306,2.5404240076227818,1758.812711476321,1.9580304240783186,2.314706678636134,3.037512436574215,,1.9580304240783186,NH3,6935.155659521283,,61286352273.651375,140801623712.24445,4.4984544317011,2.1879999999999997,0.1548526356761239,0.17673814376627467,0.3603633657461423,,0.1548526356761239,2.3428526356761235,True,12699.3,True,187.0,D
24,-116.0,50.0,1375.685019493103,173.6916,4933,-122.2207911642127,47.998295,506.49351364534033,906.2663,Canada,CAN,North America,North America,,,1101211380.9004045,463718356189.5559,59689073876.78503,39.40080920232424,0.5456682545502569,462710.93207496137,940446896265.4368,99022888449.43182,65.36509416301313,Solar,17981319346.202946,77670393222.98798,2.48148221159706,1758.812711476321,1.8059653641095457,2.1626416186673616,2.885447376605442,,1.8059653641095457,NH3,7466.256537050103,,56526715896.62878,134197109119.61676,4.287447575706606,2.1879999999999997,0.1548526356761239,0.17673814376627467,0.3603633657461423,,0.1548526356761239,2.3428526356761235,True,12699.3,True,115.0,D
25,-115.0,52.0,1461.0949206352234,143.55426,4933,-122.2207911642127,47.998295,682.1725492586154,1125.0783,Canada,CAN,North America,North America,,,1036838865.5689635,436611192650.3675,56199883799.480194,37.09759181968698,0.45098900860751917,559851.0425924758,1137881426349.714,117267148035.18147,77.40814566787783,Solar,17981319346.202946,74181203145.68314,2.3700064902774165,1758.812711476321,1.8762369783548558,2.2329132329126713,2.955718990850752,,1.8762369783548558,NH3,7240.371837982568,,58726217422.50699,132907420568.19012,4.246243468632272,2.1879999999999997,0.1548526356761239,0.17673814376627467,0.3603633657461423,,0.1548526356761239,2.3428526356761235,True,12699.3,True,94.0,D
26,-115.0,53.0,1455.619969367981,151.28734,2586,-122.71542696864113,48.8319,713.0302822759444,1128.0517,Canada,CAN,North America,North America,,,1040738676.2203918,438253396695.927,56411265637.80467,37.23712515367457,0.47528319592514134,531234.154355489,1079718409533.6576,111892499656.14922,73.86033563234312,Solar,17981319346.202946,74392584984.00761,2.376759903642416,1770.4439779391384,1.888734459239286,2.245480696166158,2.9690705327451985,,1.888734459239286,NH3,7146.660388859218,,59117388574.18965,133509973558.19727,4.265494362881702,2.1879999999999997,0.15549249233306467,0.17744004967357171,0.36106069107938926,,0.15549249233306467,2.3434924923330644,True,12699.3,True,106.0,D
27,-115.0,54.0,1487.374930381775,226.59459,2586,-122.71542696864113,48.8319,785.6967052429117,1093.6556,Canada,CAN,North America,North America,,,1018519250.9673097,428896832159.3244,55206903842.75447,36.44212489290159,0.7118678992871913,354681.91067399865,720880962459.7733,78733540426.93488,51.97207801529776,Solar,17981319346.202946,73188223188.95741,2.3382818910210035,1770.4439779391384,1.917801028426073,2.274547265352945,2.9981371019319853,,1.917801028426073,NH3,7053.209053809976,,60027172189.736084,133215395378.6935,4.256082919447076,2.1879999999999997,0.15549249233306467,0.17744004967357171,0.36106069107938926,,0.15549249233306467,2.3434924923330644,True,12699.3,True,98.0,D
28,-114.0,50.0,1513.6549401283264,183.04684,4933,-122.2207911642127,47.998295,640.9903155485276,1027.3235,Canada,CAN,North America,North America,,,1000835765.0334535,421450344435.73755,54248404033.71509,35.809418341374524,0.5750586078068264,439062.4942205577,892382114476.1511,94581383938.94006,62.43325320078953,Solar,17981319346.202946,72229723379.91803,2.3076588939270937,1629.265217892439,1.8579726880497263,2.2138359438268784,2.927572025787772,,1.8579726880497263,NH3,7390.218421425324,,58154545135.95643,130384268515.87445,4.16563158197682,2.1879999999999997,0.14772660189340758,0.1689204094453616,0.3526005559442856,,0.14772660189340758,2.3357266018934073,True,12699.3,True,68.0,D
29,-114.0,51.0,1510.3700041770935,119.19901,4933,-122.2207911642127,47.998295,682.131024847469,1052.9191,Canada,CAN,North America,North America,,,1003012504.0952368,422366965783.0019,54366390045.23182,35.88730100944725,0.3744747341311763,674242.1948772172,1370378211424.5557,138751392447.47864,91.58991395418812,Solar,17981319346.202946,72347709391.43477,2.3114284150618136,1625.0044419316914,1.8743676817859423,2.230203091173787,2.9436297574290267,,1.8743676817859423,NH3,7296.583110152584,,58667708439.899994,131015417831.33476,4.185796096847756,2.1879999999999997,0.14749224773825462,0.1686632866439815,0.3523453613117658,,0.14749224773825462,2.3354922477382543,True,12699.3,True,74.0,D
