,Longitude,Latitude,Solar Energy Potential,Wind Power Density,Port Code,Port Long.,Port Lat.,Gen-Port Direct Dist.,Gen-Port Driving Dist.,Country,ISO_A3,Continent,H2_Region,Is_Offshore,Offshore_Zone,Shipping Dist.,NH3 Cost,LOHC Cost,H2 Liq Cost,H2 Gas Cost,Transport Cost per kg H2,Cheapest Medium,Direct Dist.,Driving Dist.,Yearly Transport Cost,Solar Array Size,Solar CapEx,Yearly Cost Solar,Elec Cost Solar,Wind Turbine Power,No. of Turbines,Wind CapEx,Yearly Cost Wind,Elec Cost Wind,Cheaper source,Yearly Cost Electrolyser,Yearly gen. cost,Gen. cost per kg H2,Total Yearly Cost,Total Cost per kg H2,country_cap_kt,within_cap,cap_rank,Year
0,-159.0,56.0,1063.974986076355,472.33026,4944,-152.4157358174603,57.783555,447.5045175597334,491.8272,United States of America,USA,North America,North America,,,2827.3686488189364,1.7884368854464368,2.1463135231038883,2.9052378366799774,,1.7884368854464368,NH3,9337.559436742484,,4184942311.944662,109397040.1644022,57531054696.66833,7060823247.992973,60.662227052973,1.4838692748841569,13073.446591715556,28077648055.576054,3365838652.8552833,28.91720432758568,Wind,1778954630.8764746,5144793283.731758,2.198629608432375,9329735595.67642,3.987066493878812,3290.8632826819385,True,249.0,2034
1,-159.0,59.0,1079.3050062656405,369.35553,4944,-152.4157358174603,57.783555,408.0202428992612,,United States of America,USA,North America,North America,,,2827.3686488189364,1.7690452430817494,2.1305198132396996,2.8894441268157887,,1.7690452430817494,NH3,9027.95638212686,,4139565868.8112936,107843207.9995993,56713906416.16295,6960534115.34156,59.80060484233701,1.1603646196107644,16718.26716053533,35905575330.84379,4044614975.731803,34.748830749932644,Wind,1778954630.8764746,5823569606.608277,2.488704960089007,9963135475.41957,4.257750203170756,3290.8632826819385,True,482.0,2034
2,-135.0,57.0,917.9750382900238,958.34094,3146,-130.00012658113093,55.90287,331.53387693717167,1852.1911,Ocean / International,CAN,North America,North America,,,1569.386846029477,1.7496153934145078,2.1072736795084905,2.7948754840037466,,1.7496153934145078,NH3,8482.074701911366,,4094100020.589948,126796164.8527314,66681119384.105286,8583085418.075639,73.7405622771205,2.5132741228718345,7718.730534701403,16577403507.848415,2463027707.8579736,21.160810971201464,Wind,1791249571.6417015,4254277279.499675,1.8180672134613995,8348377300.0896225,3.5676826068759073,3510.2481727568356,True,106.0,2034
3,-128.0,55.0,999.0049958229064,1433.1104,3679,-128.6718224560537,53.977895,121.8188056016047,207.8273,Canada,CAN,North America,North America,,,1531.853991161517,1.7490490521930833,2.1064496991532984,2.791201875929235,,1.7490490521930833,NH3,8350.733385208914,,4092774782.131815,116511643.85803306,61272569582.52157,7886905669.389916,67.7594163822053,2.5132741228718345,7718.730534701403,16577403507.848415,2463027707.8579736,21.160810971201464,Wind,1791249571.6417015,4254277279.499675,1.8180672134613995,8347052061.63149,3.567116265654483,3510.2481727568356,True,105.0,2034
4,-126.0,55.0,1163.9849603176117,77.40454,3679,-128.6718224560537,53.977895,207.16071533791597,422.9948,Canada,CAN,North America,North America,,,1531.853991161517,1.7490490521930833,2.1064496991532984,2.791201875929235,,1.7490490521930833,NH3,8259.307115676635,,4092774782.131815,99997610.15293004,52587967376.436844,6769037774.469702,58.15538669966728,0.24317353421849724,79775.48122837656,171332622172.7916,16763435951.37785,144.02107546871503,Solar,1791249571.6417015,8560287346.111403,3.658242455603164,12653062128.243217,5.407291507796248,3510.2481727568356,True,3285.0,2034
5,-125.0,49.0,1168.7299644947052,74.20218,149,-125.00189345292245,48.99731080513448,0.3295997986872414,0.0,Canada,CAN,North America,North America,,,1276.1199677662548,1.6008788898841217,2.016631864316788,2.6800046992924615,,1.6008788898841217,NH3,8672.988744787363,,3746056602.3288445,99591623.23354772,52374462005.26761,6741555709.757988,57.919277794108666,0.2331130235683475,83218.36943013158,178726862287.3173,17446712762.334805,149.89136730162332,Solar,1791249571.6417015,8532805281.39969,3.646497983504141,12278861883.728535,5.247376873388262,3510.2481727568356,True,3071.0,2034
6,-125.0,54.0,1163.2550132274628,239.63728,3679,-128.6718224560537,53.977895,240.8319630722674,481.9606,Canada,CAN,North America,North America,,,1531.853991161517,1.7490490521930833,2.1064496991532984,2.791201875929235,,1.7490490521930833,NH3,8288.835341844135,,4092774782.131815,100060359.04609875,52620966532.53485,6773285372.262445,58.19187943325984,0.7528427183742403,25768.045889024954,55341651375.27321,6045101220.721972,51.93577149999854,Wind,1791249571.6417015,7836350792.363674,3.3488678599844763,11929125574.49549,5.09791691217756,3510.2481727568356,True,2815.0,2034
7,-124.0,45.0,1292.099986076355,257.66876,3837,-123.9061330086587,46.18408,131.80625344692854,171.9273,Ocean / International,USA,North America,North America,,,811.2908376871048,1.7278513715596173,2.0848136221079963,2.696223046769254,,1.7278513715596173,NH3,8927.649686480703,,4043172209.4495044,90082590.77470188,47373735608.28169,5814208960.549422,49.95208798046806,0.8094902834755917,23964.81602100744,51468881234.49164,5394142530.29371,46.34313697369315,Wind,1778954630.8764746,7173097161.170184,3.0654261372522154,11216269370.619688,4.7932775088118325,3290.8632826819385,True,2155.0,2034
8,-124.0,52.0,1376.0499930381775,239.30109,2283,-123.90600187203916,49.17560352478176,314.2572302797283,948.8323,Canada,CAN,North America,North America,,,1097.6824508005077,1.7412614302877296,2.095104927388756,2.7410891305437195,,1.7412614302877296,NH3,8391.755511965062,,4074551746.873287,84586835.41629505,44483560502.54885,5725851680.656148,49.19297687027387,0.7517865463400301,25804.24697506025,55419399912.799095,6052285701.068086,51.9974961123711,Solar,1791249571.6417015,7517101252.29785,3.2124364326059185,11591652999.171137,4.953697862893648,3510.2481727568356,True,2542.0,2034
9,-124.0,54.0,1240.2700006961825,151.76865,4295,-127.11577535720149,50.599415,433.904714189744,1335.193,Canada,CAN,North America,North America,,,2248.198726881724,1.7776060175983035,2.133071050198496,2.8636923533717105,,1.7776060175983035,NH3,8240.766780394237,,4159598081.18003,93847077.02385737,49353449721.01775,6352695913.697739,54.57843489068593,0.4767952758852406,40686.82450401398,87382491748.32042,9005887304.402035,77.37301463089491,Solar,1791249571.6417015,8143945485.33944,3.480318583478393,12303543566.51947,5.257924601076697,3510.2481727568356,True,3094.0,2034
