,Longitude,Latitude,Solar Energy Potential,Wind Power Density,Port Code,Port Long.,Port Lat.,Gen-Port Direct Dist.,Gen-Port Driving Dist.,Country,ISO_A3,Continent,H2_Region,Is_Offshore,Offshore_Zone,Shipping Dist.,NH3 Cost,LOHC Cost,H2 Liq Cost,H2 Gas Cost,Transport Cost per kg H2,Cheapest Medium,Direct Dist.,Driving Dist.,Yearly Transport Cost,Solar Array Size,Solar CapEx,Yearly Cost Solar,Elec Cost Solar,Wind Turbine Power,No. of Turbines,Wind CapEx,Yearly Cost Wind,Elec Cost Wind,Cheaper source,Yearly Cost Electrolyser,Yearly gen. cost,Gen. cost per kg H2,Total Yearly Cost,Total Cost per kg H2,country_cap_kt,within_cap,cap_rank,Year
0,-159.0,56.0,1063.974986076355,472.33026,4944,-152.4157358174603,57.783555,447.5045175597334,491.8272,United States of America,USA,North America,North America,,,2827.3686488189364,1.7884368854464368,2.1463135231038883,2.9052378366799774,,1.7884368854464368,NH3,9337.559436742484,,2205738825.3839383,58548057.373590946,36987735245.76608,4539528473.637361,72.87303157517444,1.4838692748841569,6996.760606795728,16045076374.913065,1889652251.1649344,30.33457967384527,Wind,1232326782.8204732,3121979033.985408,2.5313343518800604,5327717859.369347,4.319771237326497,423.3760000000001,True,190.0,2028
1,-159.0,59.0,1079.3050062656405,369.35553,4944,-152.4157358174603,57.783555,408.0202428992612,,United States of America,USA,North America,North America,,,2827.3686488189364,1.7690452430817494,2.1305198132396996,2.8894441268157887,,1.7690452430817494,NH3,9027.95638212686,,2181822466.4674907,57716463.99046928,36462376125.978966,4475050811.858064,71.83797194067209,1.1603646196107644,8947.427310931513,20518374520.83781,2277541504.583848,36.561364234449265,Wind,1232326782.8204732,3509868287.404321,2.8458391519494497,5691690753.871812,4.614884395031199,423.3760000000001,True,313.0,2028
2,-135.0,57.0,917.9750382900238,958.34094,3146,-130.00012658113093,55.90287,331.53387693717167,1852.1911,Ocean / International,CAN,North America,North America,,,1569.386846029477,1.7496153934145078,2.1072736795084905,2.7948754840037466,,1.7496153934145078,NH3,8482.074701911366,,2157858985.2112265,67859871.92517002,42870474088.72616,5518217816.611002,88.58392749905411,2.5132741228718345,4130.97719570698,9473218869.853182,1373737579.9675188,22.052603617829817,Wind,1240603107.7800791,2614340687.7475977,2.1197356927683226,4772199672.958824,3.8693510861828306,135.00954510603214,True,76.0,2028
3,-128.0,55.0,999.0049958229064,1433.1104,3679,-128.6718224560537,53.977895,121.8188056016047,207.8273,Canada,CAN,North America,North America,,,1531.853991161517,1.7490490521930833,2.1064496991532984,2.791201875929235,,1.7490490521930833,NH3,8350.733385208914,,2157160497.704803,62355712.72348958,39393221513.064545,5070631511.030153,81.39882641011346,2.5132741228718345,4130.97719570698,9473218869.853182,1373737579.9675188,22.052603617829817,Wind,1240603107.7800791,2614340687.7475977,2.1197356927683226,4771501185.4524,3.868784744961406,135.00954510603214,True,75.0,2028
4,-126.0,55.0,1163.9849603176117,77.40454,3679,-128.6718224560537,53.977895,207.16071533791597,422.9948,Canada,CAN,North America,North America,,,1531.853991161517,1.7490490521930833,2.1064496991532984,2.791201875929235,,1.7490490521930833,NH3,8259.307115676635,,2157160497.704803,53517588.845706604,33809736753.275146,4351934418.563235,69.86158499473741,0.24317353421849724,42694.93438712489,97908663960.57062,9545759040.08213,153.23802989157812,Solar,1240603107.7800791,5592537526.343314,4.534489886224309,7749698024.048117,6.283538938417392,135.00954510603214,True,3292.0,2028
5,-125.0,49.0,1168.7299644947052,74.20218,149,-125.00189345292245,48.99731080513448,0.3295997986872414,0.0,Canada,CAN,North America,North America,,,1276.1199677662548,1.6008788898841217,2.016631864316788,2.6800046992924615,,1.6008788898841217,NH3,8672.988744787363,,1974417297.52375,53300309.242773995,33672470364.12247,4334265711.828701,69.57794931952674,0.2331130235683475,44537.52917455503,102134129966.0272,9936220114.147562,159.50609987824956,Solar,1240603107.7800791,5574868819.60878,4.520163907790903,7549286117.13253,6.121042797675025,135.00954510603214,True,3138.0,2028
6,-125.0,54.0,1163.2550132274628,239.63728,3679,-128.6718224560537,53.977895,240.8319630722674,481.9606,Canada,CAN,North America,North America,,,1531.853991161517,1.7490490521930833,2.1064496991532984,2.791201875929235,,1.7490490521930833,NH3,8288.835341844135,,2157160497.704803,53551171.34292819,33830952495.894886,4354665274.505592,69.9054234137429,0.7528427183742403,13790.766430688846,31625192440.35212,3420726807.1525173,54.912913108777786,Wind,1240603107.7800791,4661329914.932596,3.7794566877831866,6818490412.6374,5.52850573997627,135.00954510603214,True,2278.0,2028
7,-124.0,45.0,1292.099986076355,257.66876,3837,-123.9061330086587,46.18408,131.80625344692854,171.9273,Ocean / International,USA,North America,North America,,,811.2908376871048,1.7278513715596173,2.0848136221079963,2.696223046769254,,1.7278513715596173,NH3,8927.649686480703,,2131016691.5901945,48211182.725903146,30457414687.089314,3738058042.3952637,60.007030099105776,0.8094902834755917,12825.698220325907,29412083544.324673,3048734043.222968,48.94131482737003,Wind,1232326782.8204732,4281060826.0434413,3.4711303994946823,6412077517.6336355,5.198981771054299,423.3760000000001,True,1371.0,2028
8,-124.0,52.0,1376.0499930381775,239.30109,2283,-123.90600187203916,49.17560352478176,314.2572302797283,948.8323,Canada,CAN,North America,North America,,,1097.6824508005077,1.7412614302877296,2.095104927388756,2.7410891305437195,,1.7412614302877296,NH3,8391.755511965062,,2147555764.021533,45269916.67746462,28599269860.988274,3681251580.338212,59.095116201616655,0.7517865463400301,13810.1408420897,31669622131.192734,3424832405.1584215,54.9788202563718,Wind,1240603107.7800791,4665435512.9385,3.7827855510312167,6812991276.960033,5.524046981318946,135.00954510603214,True,2270.0,2028
9,-124.0,54.0,1240.2700006961825,151.76865,4295,-127.11577535720149,50.599415,433.904714189744,1335.193,Canada,CAN,North America,North America,,,2248.198726881724,1.7776060175983035,2.133071050198496,2.8636923533717105,,1.7776060175983035,NH3,8240.766780394237,,2192380755.0379076,50225893.14737732,31730207995.85562,4084260853.4051332,65.56462237430554,0.4767952758852406,21775.127844687184,49935049800.35432,5112679022.964693,82.07381494309827,Solar,1240603107.7800791,5324863961.185212,4.317457265825848,7517244716.22312,6.095063283424151,135.00954510603214,True,3110.0,2028
